author_name,frequency,frequencyPer100Comment
Morgan,5,0.0285
Maritza,5,0.0285
Jeanette,5,0.0285
Matty,5,0.0285
Deepak,5,0.0285
Colin,5,0.0285
Debbie,5,0.0285
Cassie,5,0.0285
Chloé,5,0.0285
Marium,5,0.0285
Andres,5,0.0285
Isabel,5,0.0285
Aishwarya,5,0.0285
Florian,5,0.0285
Gerald,5,0.0285
Mel,5,0.0285
Dre,5,0.0285
Clare,5,0.0285
Stacy,5,0.0285
Tomas,5,0.0285
Ed,5,0.0285
Gilbert,5,0.0285
Sven,5,0.0285
Shivaprasad,5,0.0285
Tanya,5,0.0285
Anouck,5,0.0285
Brett,5,0.0285
Bob,5,0.0285
Quinten,5,0.0285
Olivia,5,0.0285
Gary,5,0.0285
Pat,5,0.0285
Robbie,5,0.0285
Joyce,5,0.0285
엄태은,5,0.0285
Aurora,5,0.0285
Christy,5,0.0285
Henry,5,0.0285
Ümpire,5,0.0285
Rigels,5,0.0285
Junior,5,0.0285
Christophe,5,0.0285
Victória,5,0.0285
Alexandre,5,0.0285
Martha,5,0.0285
Arath,5,0.0285
Felipe,5,0.0285
Viviana,5,0.0285
Rock,5,0.0285
Erwin,5,0.0285
Amélie,5,0.0285
Mohammed,5,0.0285
Hasan,5,0.0285
Jc,5,0.0285
Riccardo,5,0.0285
Régis,5,0.0285
Thalia,5,0.0285
Abhinav,5,0.0285
Malcolm,5,0.0285
Sébastien,5,0.0285
Calvin,5,0.0285
Simo,5,0.0285
Mohammad,5,0.0285
Cam,5,0.0285
Saad,5,0.0285
Nada,5,0.0285
Gregory,5,0.0285
Genevieve,5,0.0285
Penny,5,0.0285
Maggie,5,0.0285
Zac,5,0.0285
Mustafa,5,0.0285
Quentin,5,0.0285
Dustin,5,0.0285
Nataly,4,0.0228
Sebastián,4,0.0228
Dominique,4,0.0228
Ginger,4,0.0228
Hedi,4,0.0228
A,4,0.0228
Giada,4,0.0228
Hammam,4,0.0228
Angelo,4,0.0228
Jovana,4,0.0228
Millene,4,0.0228
Amelia,4,0.0228
Leonard,4,0.0228
Raquel,4,0.0228
Susana,4,0.0228
Abby,4,0.0228
Samara,4,0.0228
Simon-Félix,4,0.0228
Darryl,4,0.0228
Cruz,4,0.0228
Rimy,4,0.0228
Cinthia,4,0.0228
Kaitlin,4,0.0228
Bernadette,4,0.0228
Iasmin,4,0.0228
Myles,4,0.0228
Mehmet,4,0.0228
Amandine,4,0.0228
Arianna,4,0.0228
Zack,4,0.0228
Mona,4,0.0228
Khaled,4,0.0228
Geoffrey,4,0.0228
Stacie,4,0.0228
Diksha,4,0.0228
Romina,4,0.0228
Lacey,4,0.0228
Amjad,4,0.0228
Katelyn,4,0.0228
Gianni,4,0.0228
Briana,4,0.0228
Elliot,4,0.0228
Sunny,4,0.0228
Chantal,4,0.0228
Társila,4,0.0228
Rochelle,4,0.0228
Jocelyn,4,0.0228
Karl,4,0.0228
Dakota,4,0.0228
Dale,4,0.0228
Hazem,4,0.0228
Kolby,4,0.0228
Sonilia,4,0.0228
Maurice,4,0.0228
Serena,4,0.0228
Meed,4,0.0228
Mathieu,4,0.0228
Jill,4,0.0228
Ariana,4,0.0228
Shona,4,0.0228
Bimal,4,0.0228
Aimée,4,0.0228
Imad,4,0.0228
Vasundhara,4,0.0228
Michaela,4,0.0228
Shirley,4,0.0228
Ciara,4,0.0228
Mikkel,4,0.0228
Adila,4,0.0228
Edgar,4,0.0228
Kerry,4,0.0228
Kerri,4,0.0228
Mina,4,0.0228
Vania,4,0.0228
Deanna,4,0.0228
Hamza,4,0.0228
Tammy,4,0.0228
Walter,4,0.0228
Mayra,4,0.0228
Britney,4,0.0228
Cali,4,0.0228
Wes,4,0.0228
Ahmad,4,0.0228
Alessandra,4,0.0228
Aida,4,0.0228
Kaitlyn,4,0.0228
Kaan,4,0.0228
J,4,0.0228
Lau,4,0.0228
Fiona,4,0.0228
Esteban,4,0.0228
Joao,4,0.0228
Viih,4,0.0228
Tø,4,0.0228
Maxime,4,0.0228
Farhan,4,0.0228
Byanka,4,0.0228
Ariadna,4,0.0228
Nadine,4,0.0228
AJ,4,0.0228
Esraa,4,0.0228
Markus,4,0.0228
Thaís,4,0.0228
Owen,4,0.0228
Franco,4,0.0228
Rohan,4,0.0228
Lance,4,0.0228
Matthias,4,0.0228
Darken,4,0.0228
Mitchell,4,0.0228
Yiseul,4,0.0228
Johnny,4,0.0228
Damien,4,0.0228
Virgílio,4,0.0228
Hailee,4,0.0228
Kai,4,0.0228
Kay,4,0.0228
Liliana,4,0.0228
Ala,4,0.0228
Matti,4,0.0228
Faye,4,0.0228
Steph,4,0.0228
Selda,4,0.0228
Shelly,4,0.0228
Devon,4,0.0228
Cortney,4,0.0228
Paullaa,4,0.0228
Rui,4,0.0228
Bailey,4,0.0228
Amine,4,0.0228
Flor,4,0.0228
Cj,4,0.0228
Michele,4,0.0228
Salman,4,0.0228
Alana,4,0.0228
Alyssa,4,0.0228
Carina,4,0.0228
Prometheus,4,0.0228
Ken,4,0.0228
Kathrin,4,0.0228
Jesús,4,0.0228
전우영,4,0.0228
Pearl,4,0.0228
Salvador,4,0.0228
Milka,4,0.0228
Alfredo,4,0.0228
Himanshi,4,0.0228
Arthur,4,0.0228
Naomi,4,0.0228
Devin,4,0.0228
Roxanne,4,0.0228
Krystal,4,0.0228
Stéphanie,4,0.0228
Heloisa,4,0.0228
Giovana,4,0.0228
Martina,4,0.0228
Dana,4,0.0228
Dino,4,0.0228
Blake,4,0.0228
Betty,4,0.0228
Eriane,4,0.0228
Mae,4,0.0228
Mal,4,0.0228
Cesar,4,0.0228
Nico,4,0.0228
Glenda,4,0.0228
Lê,4,0.0228
Pam,4,0.0228
Karyn,4,0.0228
Donald,4,0.0228
Zoe,4,0.0228
S,4,0.0228
Alessandro,4,0.0228
Kerrie,4,0.0228
Aman,4,0.0228
Anaelle,4,0.0228
Lexie,4,0.0228
Kendra,4,0.0228
Letícia,4,0.0228
Coleen,4,0.0228
Darla,4,0.0228
Derek,4,0.0228
Mickey,4,0.0228
Nicolas,4,0.0228
Ivonne,4,0.0228
Guilherme,4,0.0228
Trang,4,0.0228
Ellie,4,0.0228
Maximilian,4,0.0228
Gaston,4,0.0228
Marianne,4,0.0228
Sherry,4,0.0228
Tatiana,4,0.0228
Jana,4,0.0228
Asha,4,0.0228
Min,4,0.0228
Tanj,4,0.0228
Wesley,4,0.0228
Fiorella,4,0.0228
Brendan,4,0.0228
Audrey,4,0.0228
Louie,4,0.0228
Ellen,4,0.0228
Jus,4,0.0228
Carly,4,0.0228
Kathryn,4,0.0228
Espedita,4,0.0228
Logan,4,0.0228
Karol,4,0.0228
Ray,4,0.0228
Malik,4,0.0228
Julien,4,0.0228
Bi,4,0.0228
Frida,4,0.0228
Fabian,4,0.0228
Roy,4,0.0228
Gustavo,4,0.0228
Molly,4,0.0228
Cecilia,4,0.0228
Car,4,0.0228
Cat,4,0.0228
Tevin,4,0.0228
Driss,4,0.0228
Gemma,4,0.0228
Bieke,4,0.0228
Lily,4,0.0228
Dalikona,4,0.0228
Gabe,4,0.0228
Mariane,4,0.0228
Rebeca,4,0.0228
Araceli,3,0.0171
Ronald,3,0.0171
Tilen,3,0.0171
Hamai,3,0.0171
Marsel,3,0.0171
Willy,3,0.0171
Kashif,3,0.0171
Valérie,3,0.0171
Tyree,3,0.0171
Mireya,3,0.0171
Williams,3,0.0171
Seif,3,0.0171
Mahogany,3,0.0171
Marky,3,0.0171
Rik,3,0.0171
Geovanna,3,0.0171
Joris,3,0.0171
Tracey,3,0.0171
Yolanda,3,0.0171
Mishell,3,0.0171
Claudie,3,0.0171
Noel,3,0.0171
Amalie,3,0.0171
Jeniffer,3,0.0171
Jaya,3,0.0171
Enrique,3,0.0171
Raiyan,3,0.0171
Dewi,3,0.0171
Ma,3,0.0171
Mi,3,0.0171
Orellana,3,0.0171
Elias,3,0.0171
Kat,3,0.0171
François,3,0.0171
Anwar,3,0.0171
Zainab,3,0.0171
Kurt,3,0.0171
Mollie,3,0.0171
Giordana,3,0.0171
Cristhian,3,0.0171
Shadward,3,0.0171
Susanne,3,0.0171
Nouhaila,3,0.0171
Anzel,3,0.0171
Judith,3,0.0171
Mong,3,0.0171
Perry,3,0.0171
Monserrat,3,0.0171
Ni,3,0.0171
Magnus,3,0.0171
Atul,3,0.0171
Luciana,3,0.0171
Luciano,3,0.0171
Camilly,3,0.0171
Camilla,3,0.0171
Ester,3,0.0171
Heny,3,0.0171
Susy,3,0.0171
Felicia,3,0.0171
Estefany,3,0.0171
Precious,3,0.0171
Dante,3,0.0171
Corinne,3,0.0171
Jared,3,0.0171
Frances,3,0.0171
Isis,3,0.0171
Angelika,3,0.0171
Brennan,3,0.0171
Nichole,3,0.0171
Olyvia,3,0.0171
Xiomara,3,0.0171
Naaya,3,0.0171
Francymeire,3,0.0171
Domhnall,3,0.0171
Han,3,0.0171
Lilly,3,0.0171
Abdo,3,0.0171
González,3,0.0171
Polly,3,0.0171
Ola,3,0.0171
Ole,3,0.0171
Alisha,3,0.0171
Raphael,3,0.0171
Lavinia,3,0.0171
Sol,3,0.0171
Heualaci,3,0.0171
Dominika,3,0.0171
Mallory,3,0.0171
Leandra,3,0.0171
Marcella,3,0.0171
Alaa,3,0.0171
Kori,3,0.0171
Vampair,3,0.0171
Yasin,3,0.0171
Regina,3,0.0171
Aye,3,0.0171
San,3,0.0171
Ravi,3,0.0171
Milly,3,0.0171
Adri,3,0.0171
Mystic,3,0.0171
Regi,3,0.0171
Vicki,3,0.0171
Laryssa,3,0.0171
Vicky,3,0.0171
Julio,3,0.0171
Plagan,3,0.0171
Marcin,3,0.0171
Soledad,3,0.0171
Shelley,3,0.0171
Lovella,3,0.0171
Demi,3,0.0171
Melisa,3,0.0171
Stav,3,0.0171
Mariela,3,0.0171
Antoine,3,0.0171
Yesenia,3,0.0171
Jackson,3,0.0171
Danita,3,0.0171
Doug,3,0.0171
Dalia,3,0.0171
Eglayde,3,0.0171
Jacqui,3,0.0171
Ankit,3,0.0171
Mamidi,3,0.0171
Abdullah,3,0.0171
Mathias,3,0.0171
Ulysses,3,0.0171
César,3,0.0171
Ernie,3,0.0171
Cha,3,0.0171
Mili,3,0.0171
Diamond,3,0.0171
Beverly,3,0.0171
Mikołaj,3,0.0171
Marcos,3,0.0171
Juli,3,0.0171
Felix,3,0.0171
Kenneth,3,0.0171
Laís,3,0.0171
ကိုိကုိ,3,0.0171
Hasina,3,0.0171
Maréva,3,0.0171
Jamal,3,0.0171
Ella,3,0.0171
Catarina,3,0.0171
Giselle,3,0.0171
Seamus,3,0.0171
Sheila,3,0.0171
Léa,3,0.0171
Domenico,3,0.0171
Dominik,3,0.0171
Gissel,3,0.0171
Vnii,3,0.0171
Jackee,3,0.0171
Cristian,3,0.0171
Elisa,3,0.0171
Hayden,3,0.0171
Zahraa,3,0.0171
Alfonso,3,0.0171
Allie,3,0.0171
Jéssica,3,0.0171
Tlou,3,0.0171
Suraj,3,0.0171
Charlene,3,0.0171
Ankush,3,0.0171
Raeven,3,0.0171
Aj,3,0.0171
Lars,3,0.0171
Sabine,3,0.0171
Utkarsh,3,0.0171
Jaime,3,0.0171
Fláviano,3,0.0171
Akor,3,0.0171
Philipp,3,0.0171
Allice,3,0.0171
Yannick,3,0.0171
Dayana,3,0.0171
Anita,3,0.0171
Billie,3,0.0171
Sameer,3,0.0171
Anh,3,0.0171
مراد,3,0.0171
مجہنون,3,0.0171
Marisol,3,0.0171
Brie-Rose,3,0.0171
BM,3,0.0171
Enrico,3,0.0171
Connie,3,0.0171
Anduar,3,0.0171
