token,count,frequencyPer100Comment,frequencyPer100Token
nail,2,0.1170,0.0070
estimated,2,0.1170,0.0070
shining,2,0.1170,0.0070
ugly,2,0.1170,0.0070
ham’s,2,0.1170,0.0070
wouldnt,2,0.1170,0.0070
disney,2,0.1170,0.0070
protection,2,0.1170,0.0070
punishment,2,0.1170,0.0070
cities,2,0.1170,0.0070
opponents,2,0.1170,0.0070
jinping,2,0.1170,0.0070
army,2,0.1170,0.0070
they’re,2,0.1170,0.0070
unfortunately,2,0.1170,0.0070
strike,2,0.1170,0.0070
indiana,2,0.1170,0.0070
type,2,0.1170,0.0070
pic,2,0.1170,0.0070
wars,2,0.1170,0.0070
award,2,0.1170,0.0070
hurt,2,0.1170,0.0070
pinching,2,0.1170,0.0070
refusing,2,0.1170,0.0070
currency,2,0.1170,0.0070
overheard,2,0.1170,0.0070
hoo,2,0.1170,0.0070
travel,2,0.1170,0.0070
calvary,2,0.1170,0.0070
disgrace,2,0.1170,0.0070
rise,2,0.1170,0.0070
las,2,0.1170,0.0070
projections,2,0.1170,0.0070
coastguard,2,0.1170,0.0070
sanctimonious,2,0.1170,0.0070
destructive,2,0.1170,0.0070
misconduct,2,0.1170,0.0070
rewarded,2,0.1170,0.0070
que,2,0.1170,0.0070
fix,2,0.1170,0.0070
production,2,0.1170,0.0070
pass,2,0.1170,0.0070
enrich,2,0.1170,0.0070
churchgoers,2,0.1170,0.0070
fox’s,2,0.1170,0.0070
break,2,0.1170,0.0070
repulsive,2,0.1170,0.0070
payback,2,0.1170,0.0070
l,2,0.1170,0.0070
herald,2,0.1170,0.0070
ya,2,0.1170,0.0070
377,2,0.1170,0.0070
publically,2,0.1170,0.0070
whip,2,0.1170,0.0070
rt,2,0.1170,0.0070
lair,2,0.1170,0.0070
encourage,2,0.1170,0.0070
turning,2,0.1170,0.0070
barrier,2,0.1170,0.0070
revenge,2,0.1170,0.0070
deflect,2,0.1170,0.0070
workers”,2,0.1170,0.0070
shipped,2,0.1170,0.0070
loud,2,0.1170,0.0070
httpsyoutubewrwswbjyipg,2,0.1170,0.0070
rates,2,0.1170,0.0070
listen,2,0.1170,0.0070
fckng,2,0.1170,0.0070
legally,2,0.1170,0.0070
roles,2,0.1170,0.0070
immigrants,2,0.1170,0.0070
miranda,2,0.1170,0.0070
loan,2,0.1170,0.0070
fcking,2,0.1170,0.0070
cozying,2,0.1170,0.0070
sea”,2,0.1170,0.0070
affairs,2,0.1170,0.0070
1965,2,0.1170,0.0070
predominantly,2,0.1170,0.0070
china’s,2,0.1170,0.0070
sue,2,0.1170,0.0070
kidnapping,2,0.1170,0.0070
plenty,2,0.1170,0.0070
episode,2,0.1170,0.0070
he’ll,2,0.1170,0.0070
consumer,2,0.1170,0.0070
came,2,0.1170,0.0070
nominated,2,0.1170,0.0070
attempts,2,0.1170,0.0070
whitehouse,2,0.1170,0.0070
chaos,2,0.1170,0.0070
proposed,2,0.1170,0.0070
explain,2,0.1170,0.0070
prices”,2,0.1170,0.0070
gods,2,0.1170,0.0070
rica,2,0.1170,0.0070
lady,2,0.1170,0.0070
asians,2,0.1170,0.0070
mulan,2,0.1170,0.0070
cat,2,0.1170,0.0070
bag,2,0.1170,0.0070
psych,2,0.1170,0.0070
isreal,2,0.1170,0.0070
effing,2,0.1170,0.0070
nut,2,0.1170,0.0070
resigning,2,0.1170,0.0070
corrupt,2,0.1170,0.0070
miserable,2,0.1170,0.0070
brazil,2,0.1170,0.0070
00,2,0.1170,0.0070
unable,2,0.1170,0.0070
deputies,2,0.1170,0.0070
privilege,2,0.1170,0.0070
omg,2,0.1170,0.0070
deflecting,2,0.1170,0.0070
wtf,2,0.1170,0.0070
wp,2,0.1170,0.0070
abolished,2,0.1170,0.0070
participating,2,0.1170,0.0070
planned,2,0.1170,0.0070
logic,2,0.1170,0.0070
appeared,2,0.1170,0.0070
lybia,2,0.1170,0.0070
laughingstock,2,0.1170,0.0070
libyas,2,0.1170,0.0070
petty,2,0.1170,0.0070
investors,2,0.1170,0.0070
commission,2,0.1170,0.0070
yemen,2,0.1170,0.0070
website,2,0.1170,0.0070
generals,2,0.1170,0.0070
worked,2,0.1170,0.0070
🐒,2,0.1170,0.0070
n,2,0.1170,0.0070
near,2,0.1170,0.0070
visit,2,0.1170,0.0070
aid,2,0.1170,0.0070
voice,2,0.1170,0.0070
mistake,2,0.1170,0.0070
happening,2,0.1170,0.0070
confirmed,2,0.1170,0.0070
❤️,2,0.1170,0.0070
unfortunate,2,0.1170,0.0070
i’ve,2,0.1170,0.0070
holdaway,2,0.1170,0.0070
fridays,2,0.1170,0.0070
httpswwwrtcomusa411363nationalsecuritywomenharassment,2,0.1170,0.0070
crentes,2,0.1170,0.0070
tho,2,0.1170,0.0070
corporate,2,0.1170,0.0070
unfair,2,0.1170,0.0070
quotes,2,0.1170,0.0070
enlighten,2,0.1170,0.0070
gave,2,0.1170,0.0070
tactic,2,0.1170,0.0070
possibly,2,0.1170,0.0070
beast,2,0.1170,0.0070
linda,2,0.1170,0.0070
feelings,2,0.1170,0.0070
cnn’s,2,0.1170,0.0070
58,2,0.1170,0.0070
dishonest,2,0.1170,0.0070
50,2,0.1170,0.0070
lefties,2,0.1170,0.0070
proudly,2,0.1170,0.0070
consultants,2,0.1170,0.0070
dear,2,0.1170,0.0070
intellect,2,0.1170,0.0070
enemies,2,0.1170,0.0070
tracker,2,0.1170,0.0070
sarah,2,0.1170,0.0070
graduates,2,0.1170,0.0070
graduated,2,0.1170,0.0070
manufacturing,2,0.1170,0.0070
dnc,2,0.1170,0.0070
“business,2,0.1170,0.0070
plus,2,0.1170,0.0070
kyle,2,0.1170,0.0070
blabber,2,0.1170,0.0070
indians,2,0.1170,0.0070
constantly,2,0.1170,0.0070
vacationerinchief”,2,0.1170,0.0070
here’s,2,0.1170,0.0070
lawn,2,0.1170,0.0070
ford,2,0.1170,0.0070
uncle,2,0.1170,0.0070
coastal,2,0.1170,0.0070
isis,2,0.1170,0.0070
assessment,2,0.1170,0.0070
emotional,2,0.1170,0.0070
pugliese,2,0.1170,0.0070
daddy,2,0.1170,0.0070
‘everywhere’,2,0.1170,0.0070
science,2,0.1170,0.0070
proves,2,0.1170,0.0070
tim,2,0.1170,0.0070
realize,2,0.1170,0.0070
update,2,0.1170,0.0070
mullins,2,0.1170,0.0070
assume,2,0.1170,0.0070
putins,2,0.1170,0.0070
monster,2,0.1170,0.0070
pet,2,0.1170,0.0070
hot,2,0.1170,0.0070
bombed,2,0.1170,0.0070
roy,2,0.1170,0.0070
zone,2,0.1170,0.0070
asking,2,0.1170,0.0070
vegas,2,0.1170,0.0070
cool,2,0.1170,0.0070
looney,2,0.1170,0.0070
tex,2,0.1170,0.0070
dig,2,0.1170,0.0070
p,2,0.1170,0.0070
quick,2,0.1170,0.0070
sign,2,0.1170,0.0070
professionalism,2,0.1170,0.0070
privateequity,2,0.1170,0.0070
heres,2,0.1170,0.0070
supporter,2,0.1170,0.0070
pedophiles,2,0.1170,0.0070
inauguration,2,0.1170,0.0070
understanding,2,0.1170,0.0070
water,2,0.1170,0.0070
financiers,2,0.1170,0.0070
brilliant,2,0.1170,0.0070
bot,2,0.1170,0.0070
bow,2,0.1170,0.0070
boo,2,0.1170,0.0070
reclaim,2,0.1170,0.0070
shootings,2,0.1170,0.0070
morals,2,0.1170,0.0070
prefer,2,0.1170,0.0070
fbi,2,0.1170,0.0070
mobil,2,0.1170,0.0070
retarded,2,0.1170,0.0070
voices,2,0.1170,0.0070
prove,2,0.1170,0.0070
angry,2,0.1170,0.0070
negroes,2,0.1170,0.0070
oregon,2,0.1170,0.0070
clue,2,0.1170,0.0070
drown,2,0.1170,0.0070
effort,2,0.1170,0.0070
fly,2,0.1170,0.0070
douche,2,0.1170,0.0070
ibm,2,0.1170,0.0070
pretend,2,0.1170,0.0070
bites,2,0.1170,0.0070
outraged,2,0.1170,0.0070
allowed,2,0.1170,0.0070
beans,2,0.1170,0.0070
absolute,2,0.1170,0.0070
fascist,2,0.1170,0.0070
islamic,2,0.1170,0.0070
“reform”,2,0.1170,0.0070
natural,2,0.1170,0.0070
burnett,2,0.1170,0.0070
switch,2,0.1170,0.0070
offend,2,0.1170,0.0070
cute,2,0.1170,0.0070
sob,2,0.1170,0.0070
jim,2,0.1170,0.0070
loophole,2,0.1170,0.0070
aliens,2,0.1170,0.0070
qualified,2,0.1170,0.0070
twilight,2,0.1170,0.0070
neutrality,2,0.1170,0.0070
opera,2,0.1170,0.0070
em,2,0.1170,0.0070
square,2,0.1170,0.0070
harmful,2,0.1170,0.0070
entering,2,0.1170,0.0070
opened,2,0.1170,0.0070
fu,2,0.1170,0.0070
rounds,2,0.1170,0.0070
quite,2,0.1170,0.0070
california,2,0.1170,0.0070
mimi,2,0.1170,0.0070
card,2,0.1170,0.0070
advance,2,0.1170,0.0070
tries,2,0.1170,0.0070
forms,2,0.1170,0.0070
blind,2,0.1170,0.0070
question,2,0.1170,0.0070
ethics,2,0.1170,0.0070
sheet,2,0.1170,0.0070
caught,2,0.1170,0.0070
types,2,0.1170,0.0070
lobbyists,2,0.1170,0.0070
articles,2,0.1170,0.0070
rebuttal,2,0.1170,0.0070
friend,2,0.1170,0.0070
gives,2,0.1170,0.0070
eyes,2,0.1170,0.0070
appointees,2,0.1170,0.0070
hasn’t,2,0.1170,0.0070
proving,2,0.1170,0.0070
ridiculous,2,0.1170,0.0070
eliminated,2,0.1170,0.0070
11,2,0.1170,0.0070
13,2,0.1170,0.0070
12,2,0.1170,0.0070
susan,2,0.1170,0.0070
youve,2,0.1170,0.0070
franken,2,0.1170,0.0070
argument,2,0.1170,0.0070
shocker,2,0.1170,0.0070
200,2,0.1170,0.0070
pages,2,0.1170,0.0070
michelle,2,0.1170,0.0070
democratic,2,0.1170,0.0070
surprising,2,0.1170,0.0070
msf,2,0.1170,0.0070
“the,2,0.1170,0.0070
corner,2,0.1170,0.0070
ground,2,0.1170,0.0070
fb,2,0.1170,0.0070
moldy,2,0.1170,0.0070
contracts,2,0.1170,0.0070
attacking,2,0.1170,0.0070
👍👍👍,2,0.1170,0.0070
hedge,2,0.1170,0.0070
artist,2,0.1170,0.0070
pants,2,0.1170,0.0070
concert,2,0.1170,0.0070
homos,2,0.1170,0.0070
elected,2,0.1170,0.0070
sites,2,0.1170,0.0070
label,2,0.1170,0.0070
jr,2,0.1170,0.0070
killing,2,0.1170,0.0070
trolling,2,0.1170,0.0070
22,2,0.1170,0.0070
personal,2,0.1170,0.0070
dwellers,2,0.1170,0.0070
merry,2,0.1170,0.0070
cnnfakenews,2,0.1170,0.0070
poo,2,0.1170,0.0070
associated,2,0.1170,0.0070
trumpster,2,0.1170,0.0070
violence,2,0.1170,0.0070
west,2,0.1170,0.0070
lopez,2,0.1170,0.0070
500,2,0.1170,0.0070
cuba,2,0.1170,0.0070
tiger,2,0.1170,0.0070
mocking,2,0.1170,0.0070
spills,2,0.1170,0.0070
cnnfakenewsaboutlibya,2,0.1170,0.0070
trick,2,0.1170,0.0070
everyday,2,0.1170,0.0070
backstabbing,2,0.1170,0.0070
moron”,2,0.1170,0.0070
shifts,2,0.1170,0.0070
regime,2,0.1170,0.0070
“moron,2,0.1170,0.0070
totally,2,0.1170,0.0070
321,2,0.1170,0.0070
costa,2,0.1170,0.0070
random,2,0.1170,0.0070
trumpy,2,0.1170,0.0070
cancer,2,0.1170,0.0070
thinking,2,0.1170,0.0070
rose,2,0.1170,0.0070
4,2,0.1170,0.0070
jake,2,0.1170,0.0070
desperately,2,0.1170,0.0070
campos,2,0.1170,0.0070
fully,2,0.1170,0.0070
racial,2,0.1170,0.0070
booming,2,0.1170,0.0070
explode,2,0.1170,0.0070
sudan,2,0.1170,0.0070
legal,2,0.1170,0.0070
conservative,2,0.1170,0.0070
retains,2,0.1170,0.0070
equivalent,2,0.1170,0.0070
leadership,2,0.1170,0.0070
crafting,2,0.1170,0.0070
ol,2,0.1170,0.0070
industry,2,0.1170,0.0070
capable,2,0.1170,0.0070
medicare,2,0.1170,0.0070
gary,2,0.1170,0.0070
24000,2,0.1170,0.0070
rump,2,0.1170,0.0070
announcement,2,0.1170,0.0070
buying,2,0.1170,0.0070
pull,2,0.1170,0.0070
site,2,0.1170,0.0070
tiemann,2,0.1170,0.0070
lived,2,0.1170,0.0070
moved,2,0.1170,0.0070
al,2,0.1170,0.0070
aw,2,0.1170,0.0070
2000,2,0.1170,0.0070
repent,2,0.1170,0.0070
operation,2,0.1170,0.0070
i️,2,0.1170,0.0070
brass,2,0.1170,0.0070
pelosi,2,0.1170,0.0070
fiscal,2,0.1170,0.0070
aren’t,2,0.1170,0.0070
calls,2,0.1170,0.0070
investigated,2,0.1170,0.0070
alright,2,0.1170,0.0070
overseas,2,0.1170,0.0070
starting,2,0.1170,0.0070
chinese,2,0.1170,0.0070
caused,2,0.1170,0.0070
talks,2,0.1170,0.0070
referring,2,0.1170,0.0070
twothirds,2,0.1170,0.0070
parasites,2,0.1170,0.0070
difference,2,0.1170,0.0070
mothers,2,0.1170,0.0070
humongous,2,0.1170,0.0070
zero,2,0.1170,0.0070
asp,2,0.1170,0.0070
gossip,2,0.1170,0.0070
conscience,2,0.1170,0.0070
she’s,2,0.1170,0.0070
tanya,2,0.1170,0.0070
iran,2,0.1170,0.0070
🤔,2,0.1170,0.0070
retraining,2,0.1170,0.0070
strong,2,0.1170,0.0070
search,2,0.1170,0.0070
creeps,2,0.1170,0.0070
pathological,2,0.1170,0.0070
protects,2,0.1170,0.0070
vik,2,0.1170,0.0070
“carried,2,0.1170,0.0070
toys,2,0.1170,0.0070
🙄,2,0.1170,0.0070
takes,2,0.1170,0.0070
niger,2,0.1170,0.0070
flat,2,0.1170,0.0070
fellow,2,0.1170,0.0070
controlling,2,0.1170,0.0070
ultimately,2,0.1170,0.0070
nbc,2,0.1170,0.0070
promoting,2,0.1170,0.0070
dems,2,0.1170,0.0070
recall,2,0.1170,0.0070
males,2,0.1170,0.0070
knocked,2,0.1170,0.0070
species,2,0.1170,0.0070
drained,2,0.1170,0.0070
acts,2,0.1170,0.0070
naked,2,0.1170,0.0070
dinars,2,0.1170,0.0070
rudy,2,0.1170,0.0070
“beautiful”,2,0.1170,0.0070
register,2,0.1170,0.0070
up”,2,0.1170,0.0070
infant,2,0.1170,0.0070
24,2,0.1170,0.0070
taxpayer,2,0.1170,0.0070
disagrees,2,0.1170,0.0070
argentina,2,0.1170,0.0070
offensive,2,0.1170,0.0070
calm,2,0.1170,0.0070
food,2,0.1170,0.0070
olivia,2,0.1170,0.0070
communities,2,0.1170,0.0070
easily,2,0.1170,0.0070
level,2,0.1170,0.0070
predators,2,0.1170,0.0070
repeating,2,0.1170,0.0070
short,2,0.1170,0.0070
reduce,2,0.1170,0.0070
“unlikely,2,0.1170,0.0070
butthurt,2,0.1170,0.0070
funding,2,0.1170,0.0070
wwiii,2,0.1170,0.0070
acting,2,0.1170,0.0070
health,2,0.1170,0.0070
verdict,2,0.1170,0.0070
bye,2,0.1170,0.0070
disagree,2,0.1170,0.0070
base,2,0.1170,0.0070
impeached,2,0.1170,0.0070
beginning,2,0.1170,0.0070
definition,2,0.1170,0.0070
thread,2,0.1170,0.0070
yall,2,0.1170,0.0070
threat,2,0.1170,0.0070
flood,2,0.1170,0.0070
radical,2,0.1170,0.0070
bullies,2,0.1170,0.0070
dust,2,0.1170,0.0070
brave,2,0.1170,0.0070
hangs,2,0.1170,0.0070
miss,2,0.1170,0.0070
jew,2,0.1170,0.0070
5th,2,0.1170,0.0070
beings,2,0.1170,0.0070
southern,2,0.1170,0.0070
😞,2,0.1170,0.0070
😐,2,0.1170,0.0070
sizable,2,0.1170,0.0070
authors,2,0.1170,0.0070
translation,2,0.1170,0.0070
percentage,2,0.1170,0.0070
treated,2,0.1170,0.0070
orders,2,0.1170,0.0070
superior,2,0.1170,0.0070
hotel,2,0.1170,0.0070
hires,2,0.1170,0.0070
reach,2,0.1170,0.0070
77,2,0.1170,0.0070
hired,2,0.1170,0.0070
sponsored,2,0.1170,0.0070
services,2,0.1170,0.0070
accepting,2,0.1170,0.0070
stands,2,0.1170,0.0070
loopholes,2,0.1170,0.0070
clear,2,0.1170,0.0070
microsoft,2,0.1170,0.0070
😆,2,0.1170,0.0070
failed,2,0.1170,0.0070
central,2,0.1170,0.0070
dysfunctional,2,0.1170,0.0070
sacking,2,0.1170,0.0070
weve,2,0.1170,0.0070
invoke,2,0.1170,0.0070
compiled,2,0.1170,0.0070
informants,2,0.1170,0.0070
breed,2,0.1170,0.0070
violent,2,0.1170,0.0070
activity,2,0.1170,0.0070
insane,2,0.1170,0.0070
set,2,0.1170,0.0070
appalachian,2,0.1170,0.0070
sec,2,0.1170,0.0070
skill,2,0.1170,0.0070
knees,2,0.1170,0.0070
various,2,0.1170,0.0070
assistants,2,0.1170,0.0070
nope,2,0.1170,0.0070
“wall”,2,0.1170,0.0070
competent,2,0.1170,0.0070
hahaha,2,0.1170,0.0070
minorities,2,0.1170,0.0070
roman,2,0.1170,0.0070
jeff,2,0.1170,0.0070
simply,2,0.1170,0.0070
church,2,0.1170,0.0070
worthless,2,0.1170,0.0070
strategy,2,0.1170,0.0070
peeve,2,0.1170,0.0070
gas,2,0.1170,0.0070
anthony,2,0.1170,0.0070
deport,2,0.1170,0.0070
replaces,2,0.1170,0.0070
period,2,0.1170,0.0070
payers,2,0.1170,0.0070
laundering,2,0.1170,0.0070
rules,2,0.1170,0.0070
peoples,2,0.1170,0.0070
daughters,2,0.1170,0.0070
lawyers,2,0.1170,0.0070
uses,2,0.1170,0.0070
contractors,2,0.1170,0.0070
recent,2,0.1170,0.0070
hows,2,0.1170,0.0070
inspirational,2,0.1170,0.0070
ambassador,2,0.1170,0.0070
responsible,2,0.1170,0.0070
whopping,2,0.1170,0.0070
disappointed,2,0.1170,0.0070
workers,2,0.1170,0.0070
education,2,0.1170,0.0070
barack,2,0.1170,0.0070
win,2,0.1170,0.0070
cum,2,0.1170,0.0070
demands,2,0.1170,0.0070
wives,2,0.1170,0.0070
nation’,2,0.1170,0.0070
suffering,2,0.1170,0.0070
fault,2,0.1170,0.0070
disorder,2,0.1170,0.0070
google,2,0.1170,0.0070
senate,2,0.1170,0.0070
fathers,2,0.1170,0.0070
economic,2,0.1170,0.0070
mirror,2,0.1170,0.0070
crooked,2,0.1170,0.0070
audience,2,0.1170,0.0070
behave,2,0.1170,0.0070
similarities,2,0.1170,0.0070
pee,2,0.1170,0.0070
libtard,2,0.1170,0.0070
nunaat,2,0.1170,0.0070
refused,2,0.1170,0.0070
refuses,2,0.1170,0.0070
react,2,0.1170,0.0070
httpswwwfacebookcomcnnvideos10157635507931509,2,0.1170,0.0070
mouth,2,0.1170,0.0070
wanna,2,0.1170,0.0070
block,2,0.1170,0.0070
seeing,2,0.1170,0.0070
jimmy,2,0.1170,0.0070
terrorists,2,0.1170,0.0070
lesson,2,0.1170,0.0070
spending,2,0.1170,0.0070
trolls,2,0.1170,0.0070
forward,2,0.1170,0.0070
scared,2,0.1170,0.0070
opponent,2,0.1170,0.0070
httpswwwyoutubecomwatchtimecontinue2vnmj1bcyrtjq,2,0.1170,0.0070
peru,2,0.1170,0.0070
douchebag,2,0.1170,0.0070
motivational,2,0.1170,0.0070
don,2,0.1170,0.0070
junior,2,0.1170,0.0070
posted,2,0.1170,0.0070
patriot,2,0.1170,0.0070
q,2,0.1170,0.0070
planet,2,0.1170,0.0070
constant,2,0.1170,0.0070
adults,2,0.1170,0.0070
backbone,2,0.1170,0.0070
sides,2,0.1170,0.0070
happier,2,0.1170,0.0070
required,2,0.1170,0.0070
departments,2,0.1170,0.0070
karma,2,0.1170,0.0070
rallies,2,0.1170,0.0070
humiliates,2,0.1170,0.0070
lowland,2,0.1170,0.0070
ge,2,0.1170,0.0070
gm,2,0.1170,0.0070
nose,2,0.1170,0.0070
officials,2,0.1170,0.0070
torture,2,0.1170,0.0070
race,2,0.1170,0.0070
epstein,2,0.1170,0.0070
alltime,2,0.1170,0.0070
cnns,2,0.1170,0.0070
notwithstanding,2,0.1170,0.0070
contingent,2,0.1170,0.0070
expressed,2,0.1170,0.0070
body,2,0.1170,0.0070
degree,2,0.1170,0.0070
whimpy,2,0.1170,0.0070
safer,2,0.1170,0.0070
remark,2,0.1170,0.0070
apple,2,0.1170,0.0070
religion,2,0.1170,0.0070
illegal,2,0.1170,0.0070
“lock,2,0.1170,0.0070
debbie,2,0.1170,0.0070
d,2,0.1170,0.0070
proportions,2,0.1170,0.0070
train,2,0.1170,0.0070
appointee,2,0.1170,0.0070
appointed,2,0.1170,0.0070
😍😍😍,2,0.1170,0.0070
obvious,2,0.1170,0.0070
process,2,0.1170,0.0070
“currency,2,0.1170,0.0070
wonderful,2,0.1170,0.0070
native,2,0.1170,0.0070
sit,2,0.1170,0.0070
farm,2,0.1170,0.0070
waters,2,0.1170,0.0070
ties,2,0.1170,0.0070
allow,2,0.1170,0.0070
ladies,2,0.1170,0.0070
produced,2,0.1170,0.0070
nasty,2,0.1170,0.0070
industries,2,0.1170,0.0070
write,2,0.1170,0.0070
la,2,0.1170,0.0070
age,2,0.1170,0.0070
spell,2,0.1170,0.0070
cutting,2,0.1170,0.0070
snake,2,0.1170,0.0070
wilsonville,2,0.1170,0.0070
covering,2,0.1170,0.0070
hilarious,2,0.1170,0.0070
usual”,2,0.1170,0.0070
humiliating,2,0.1170,0.0070
allies,2,0.1170,0.0070
conversation,2,0.1170,0.0070
pigs,2,0.1170,0.0070
retain,2,0.1170,0.0070
distracted,2,0.1170,0.0070
embarrassed,2,0.1170,0.0070
corliss,2,0.1170,0.0070
punish,2,0.1170,0.0070
negro,2,0.1170,0.0070
july,2,0.1170,0.0070
greenhouse,2,0.1170,0.0070
eyetoeye,2,0.1170,0.0070
lover,2,0.1170,0.0070
false,2,0.1170,0.0070
abomination,2,0.1170,0.0070
border,2,0.1170,0.0070
clearly,2,0.1170,0.0070
miami,2,0.1170,0.0070
“inoperative”,2,0.1170,0.0070
soap,2,0.1170,0.0070
maggot,2,0.1170,0.0070
highschool,2,0.1170,0.0070
stranded,2,0.1170,0.0070
agreed,2,0.1170,0.0070
traitor,2,0.1170,0.0070
partners,2,0.1170,0.0070
highest,2,0.1170,0.0070
based,2,0.1170,0.0070
controls,2,0.1170,0.0070
tape,2,0.1170,0.0070
mortality,2,0.1170,0.0070
prosecute,2,0.1170,0.0070
lucky,2,0.1170,0.0070
couric,2,0.1170,0.0070
operated,2,0.1170,0.0070
closed,2,0.1170,0.0070
progress,2,0.1170,0.0070
youll,2,0.1170,0.0070
speed,2,0.1170,0.0070
janet,2,0.1170,0.0070
agencies,2,0.1170,0.0070
key,2,0.1170,0.0070
legit,2,0.1170,0.0070
taking,2,0.1170,0.0070
immature,2,0.1170,0.0070
glorious,2,0.1170,0.0070
grounds,2,0.1170,0.0070
diplomats,2,0.1170,0.0070
walk,2,0.1170,0.0070
neeewwss,2,0.1170,0.0070
mafia,2,0.1170,0.0070
waste,2,0.1170,0.0070
cop,2,0.1170,0.0070
cypress,2,0.1170,0.0070
1200,2,0.1170,0.0070
hateful,2,0.1170,0.0070
present,2,0.1170,0.0070
agag,2,0.1170,0.0070
unlike,2,0.1170,0.0070
blood,2,0.1170,0.0070
interest”,2,0.1170,0.0070
helped,2,0.1170,0.0070
paraguay,2,0.1170,0.0070
draining,2,0.1170,0.0070
vs,2,0.1170,0.0070
avi,2,0.1170,0.0070
ing,2,0.1170,0.0070
bringing,2,0.1170,0.0070
oops,2,0.1170,0.0070
executive,2,0.1170,0.0070
paul,2,0.1170,0.0070
reasons,2,0.1170,0.0070
destroy,2,0.1170,0.0070
possess,2,0.1170,0.0070
fate,2,0.1170,0.0070
fakeee,2,0.1170,0.0070
eternal,2,0.1170,0.0070
puppy,2,0.1170,0.0070
journalism,2,0.1170,0.0070
agents,2,0.1170,0.0070
newsworthy,2,0.1170,0.0070
authority,2,0.1170,0.0070
shes,2,0.1170,0.0070
happens,2,0.1170,0.0070
markets,2,0.1170,0.0070
60s,2,0.1170,0.0070
taxpayer’s,2,0.1170,0.0070
fema,2,0.1170,0.0070
“special,2,0.1170,0.0070
rock,2,0.1170,0.0070
outlets,2,0.1170,0.0070
hiding,2,0.1170,0.0070
cleans,2,0.1170,0.0070
chance,2,0.1170,0.0070
tabloid,2,0.1170,0.0070
perky,2,0.1170,0.0070
communism,2,0.1170,0.0070
owe,2,0.1170,0.0070
billions,2,0.1170,0.0070
promise,2,0.1170,0.0070
van,2,0.1170,0.0070
pc,2,0.1170,0.0070
thisi,2,0.1170,0.0070
indictments,2,0.1170,0.0070
secret,2,0.1170,0.0070
frustration,2,0.1170,0.0070
flynn,2,0.1170,0.0070
buy,2,0.1170,0.0070
courts,2,0.1170,0.0070
j,2,0.1170,0.0070
flip,2,0.1170,0.0070
distract,2,0.1170,0.0070
kathleen,2,0.1170,0.0070
piece,2,0.1170,0.0070
advertisement,2,0.1170,0.0070
sexually,2,0.1170,0.0070
shooting,2,0.1170,0.0070
boor,2,0.1170,0.0070
treatment,2,0.1170,0.0070
boom,2,0.1170,0.0070
incredibly,2,0.1170,0.0070
dictatorships,2,0.1170,0.0070
canada,2,0.1170,0.0070
moguls,2,0.1170,0.0070
dismantle,2,0.1170,0.0070
ceos,2,0.1170,0.0070
—,2,0.1170,0.0070
ranks,2,0.1170,0.0070
portion,2,0.1170,0.0070
