token,count,frequencyPer100Comment,frequencyPer100Token
🍸,2,0.1022,0.0115
🍹,2,0.1022,0.0115
received,2,0.1022,0.0115
meredith,2,0.1022,0.0115
una,2,0.1022,0.0115
games,2,0.1022,0.0115
une,2,0.1022,0.0115
cuz,2,0.1022,0.0115
non,2,0.1022,0.0115
riley,2,0.1022,0.0115
sydney,2,0.1022,0.0115
sooooo,2,0.1022,0.0115
pringle,2,0.1022,0.0115
child,2,0.1022,0.0115
ugly,2,0.1022,0.0115
hahah,2,0.1022,0.0115
showing,2,0.1022,0.0115
hang,2,0.1022,0.0115
elle,2,0.1022,0.0115
kid,2,0.1022,0.0115
kyla,2,0.1022,0.0115
kyle,2,0.1022,0.0115
there’s,2,0.1022,0.0115
left,2,0.1022,0.0115
joshua,2,0.1022,0.0115
yep,2,0.1022,0.0115
adding,2,0.1022,0.0115
burns,2,0.1022,0.0115
phillips,2,0.1022,0.0115
character,2,0.1022,0.0115
board,2,0.1022,0.0115
easy,2,0.1022,0.0115
har,2,0.1022,0.0115
judge,2,0.1022,0.0115
you’d,2,0.1022,0.0115
theyre,2,0.1022,0.0115
comments,2,0.1022,0.0115
everything,2,0.1022,0.0115
😍😍,2,0.1022,0.0115
jorge,2,0.1022,0.0115
olsen,2,0.1022,0.0115
post,2,0.1022,0.0115
months,2,0.1022,0.0115
support,2,0.1022,0.0115
depot,2,0.1022,0.0115
anderson,2,0.1022,0.0115
until,2,0.1022,0.0115
cassie,2,0.1022,0.0115
phelan,2,0.1022,0.0115
molester,2,0.1022,0.0115
ne,2,0.1022,0.0115
tis,2,0.1022,0.0115
