token,count,frequencyPer100Comment,frequencyPer100Token
um,3,0.1252,0.0068
confidence,3,0.1252,0.0068
ntlahla,3,0.1252,0.0068
meth,3,0.1252,0.0068
scene,3,0.1252,0.0068
jesus,3,0.1252,0.0068
kdot,3,0.1252,0.0068
meant,3,0.1252,0.0068
🔥,3,0.1252,0.0068
dissing,3,0.1252,0.0068
paul,3,0.1252,0.0068
recognition,3,0.1252,0.0068
pressure,3,0.1252,0.0068
spots,3,0.1252,0.0068
bump,3,0.1252,0.0068
jesse,3,0.1252,0.0068
exposure,3,0.1252,0.0068
slimshady,3,0.1252,0.0068
integrity,3,0.1252,0.0068
edward,3,0.1252,0.0068
above,3,0.1252,0.0068
smoke,3,0.1252,0.0068
highly,3,0.1252,0.0068
insta,3,0.1252,0.0068
1997,3,0.1252,0.0068
era,3,0.1252,0.0068
migos,3,0.1252,0.0068
flawless,3,0.1252,0.0068
du,3,0.1252,0.0068
runs,3,0.1252,0.0068
coz,3,0.1252,0.0068
confirmed,3,0.1252,0.0068
crybaby,3,0.1252,0.0068
aziz,3,0.1252,0.0068
dallas,3,0.1252,0.0068
kyle,3,0.1252,0.0068
dipshit,3,0.1252,0.0068
asking,3,0.1252,0.0068
ahahah,3,0.1252,0.0068
mtv,3,0.1252,0.0068
certainly,3,0.1252,0.0068
supported,3,0.1252,0.0068
supporting,3,0.1252,0.0068
retired,3,0.1252,0.0068
extra,3,0.1252,0.0068
douche,3,0.1252,0.0068
heart,3,0.1252,0.0068
typical,3,0.1252,0.0068
non,3,0.1252,0.0068
shoesmith,3,0.1252,0.0068
el,3,0.1252,0.0068
pills,3,0.1252,0.0068
irony,3,0.1252,0.0068
honest,3,0.1252,0.0068
friend,3,0.1252,0.0068
crossover,3,0.1252,0.0068
bellend,3,0.1252,0.0068
ffs,3,0.1252,0.0068
fucktard,3,0.1252,0.0068
proved,3,0.1252,0.0068
cared,3,0.1252,0.0068
trumps,3,0.1252,0.0068
bryce,3,0.1252,0.0068
business,3,0.1252,0.0068
throw,3,0.1252,0.0068
low,3,0.1252,0.0068
foster,3,0.1252,0.0068
vert,3,0.1252,0.0068
🙌🏻,3,0.1252,0.0068
thread,3,0.1252,0.0068
offended,3,0.1252,0.0068
soon,3,0.1252,0.0068
held,3,0.1252,0.0068
limelight,3,0.1252,0.0068
base,3,0.1252,0.0068
bash,3,0.1252,0.0068
american,3,0.1252,0.0068
randy,3,0.1252,0.0068
pretending,3,0.1252,0.0068
during,3,0.1252,0.0068
culture,3,0.1252,0.0068
jefe,3,0.1252,0.0068
empty,3,0.1252,0.0068
step,3,0.1252,0.0068
classics,3,0.1252,0.0068
properly,3,0.1252,0.0068
haven’t,3,0.1252,0.0068
hair,3,0.1252,0.0068
adults,3,0.1252,0.0068
politicians,3,0.1252,0.0068
khalifa,3,0.1252,0.0068
wit,3,0.1252,0.0068
srour,3,0.1252,0.0068
critics,3,0.1252,0.0068
quality,3,0.1252,0.0068
johnson,3,0.1252,0.0068
bey,3,0.1252,0.0068
upset,3,0.1252,0.0068
based,3,0.1252,0.0068
darrick,3,0.1252,0.0068
spotted,3,0.1252,0.0068
desperate,3,0.1252,0.0068
state,3,0.1252,0.0068
harder,3,0.1252,0.0068
strange,3,0.1252,0.0068
claiming,3,0.1252,0.0068
mistaken,3,0.1252,0.0068
mofo,3,0.1252,0.0068
ear,3,0.1252,0.0068
talkin,3,0.1252,0.0068
uneducated,3,0.1252,0.0068
buddy,3,0.1252,0.0068
aus,3,0.1252,0.0068
dres,3,0.1252,0.0068
drew,3,0.1252,0.0068
alchemist,3,0.1252,0.0068
credit,3,0.1252,0.0068
worth,3,0.1252,0.0068
attempt,3,0.1252,0.0068
aida,3,0.1252,0.0068
hollywood,3,0.1252,0.0068
mine,3,0.1252,0.0068
tells,3,0.1252,0.0068
m,3,0.1252,0.0068
dot,3,0.1252,0.0068
explain,3,0.1252,0.0068
ahahaha,3,0.1252,0.0068
bar,3,0.1252,0.0068
ears,3,0.1252,0.0068
und,3,0.1252,0.0068
mcs,3,0.1252,0.0068
il,3,0.1252,0.0068
thoughts,3,0.1252,0.0068
deaf,3,0.1252,0.0068
form,3,0.1252,0.0068
classic,3,0.1252,0.0068
heres,3,0.1252,0.0068
makeup,3,0.1252,0.0068
box,3,0.1252,0.0068
boi,3,0.1252,0.0068
sharing,3,0.1252,0.0068
soul,3,0.1252,0.0068
group,3,0.1252,0.0068
killed,3,0.1252,0.0068
jackson,3,0.1252,0.0068
wasn’t,3,0.1252,0.0068
auch,3,0.1252,0.0068
11,3,0.1252,0.0068
13,3,0.1252,0.0068
20s,3,0.1252,0.0068
pain,3,0.1252,0.0068
shot,3,0.1252,0.0068
cancer,3,0.1252,0.0068
educated,3,0.1252,0.0068
wake,3,0.1252,0.0068
hardcore,3,0.1252,0.0068
careers,3,0.1252,0.0068
mixed,3,0.1252,0.0068
nightshift,3,0.1252,0.0068
starting,3,0.1252,0.0068
remeber,3,0.1252,0.0068
enjoying,3,0.1252,0.0068
ritter,3,0.1252,0.0068
90s,3,0.1252,0.0068
det,3,0.1252,0.0068
remain,3,0.1252,0.0068
compare,3,0.1252,0.0068
share,3,0.1252,0.0068
21,3,0.1252,0.0068
assumption,3,0.1252,0.0068
extremely,3,0.1252,0.0068
ruin,3,0.1252,0.0068
alot,3,0.1252,0.0068
choruses,3,0.1252,0.0068
cents,3,0.1252,0.0068
rakim,3,0.1252,0.0068
hated,3,0.1252,0.0068
hates,3,0.1252,0.0068
hater,3,0.1252,0.0068
epic,3,0.1252,0.0068
grammy,3,0.1252,0.0068
boys,3,0.1252,0.0068
planet,3,0.1252,0.0068
theyll,3,0.1252,0.0068
2001,3,0.1252,0.0068
helps,3,0.1252,0.0068
rhyme,3,0.1252,0.0068
luis,3,0.1252,0.0068
obvious,3,0.1252,0.0068
lines,3,0.1252,0.0068
le,3,0.1252,0.0068
winning,3,0.1252,0.0068
wilde,3,0.1252,0.0068
retards,3,0.1252,0.0068
thefallen,3,0.1252,0.0068
swallow,3,0.1252,0.0068
jazzie,3,0.1252,0.0068
cypher,3,0.1252,0.0068
nd,3,0.1252,0.0068
judgment,3,0.1252,0.0068
wack,3,0.1252,0.0068
bud,3,0.1252,0.0068
–,3,0.1252,0.0068
trotzdem,3,0.1252,0.0068
sleep,3,0.1252,0.0068
school,3,0.1252,0.0068
studio,3,0.1252,0.0068
pepperidge,3,0.1252,0.0068
conversation,3,0.1252,0.0068
wouldn’t,3,0.1252,0.0068
imo,3,0.1252,0.0068
sober,3,0.1252,0.0068
👏,3,0.1252,0.0068
took,3,0.1252,0.0068
entertaining,3,0.1252,0.0068
despite,3,0.1252,0.0068
nur,3,0.1252,0.0068
craft,3,0.1252,0.0068
social,3,0.1252,0.0068
ice,3,0.1252,0.0068
annoying,3,0.1252,0.0068
quick,3,0.1252,0.0068
humour,3,0.1252,0.0068
figure,3,0.1252,0.0068
dropped,3,0.1252,0.0068
speaks,3,0.1252,0.0068
tbh,3,0.1252,0.0068
eminem’s,3,0.1252,0.0068
happened,3,0.1252,0.0068
busta,3,0.1252,0.0068
turn,3,0.1252,0.0068
given,3,0.1252,0.0068
hasn’t,3,0.1252,0.0068
huh,3,0.1252,0.0068
unfortunately,3,0.1252,0.0068
dissapointed,3,0.1252,0.0068
falls,3,0.1252,0.0068
proud,3,0.1252,0.0068
amen,3,0.1252,0.0068
bizarre,3,0.1252,0.0068
hardly,3,0.1252,0.0068
week,3,0.1252,0.0068
weed,3,0.1252,0.0068
styles,3,0.1252,0.0068
patrick,3,0.1252,0.0068
ᵗᵒ,3,0.1252,0.0068
douchebag,3,0.1252,0.0068
politics,3,0.1252,0.0068
deserve,3,0.1252,0.0068
arena’s,3,0.1252,0.0068
worse,3,0.1252,0.0068
fav,3,0.1252,0.0068
awful,3,0.1252,0.0068
2000s,3,0.1252,0.0068
occasionally,3,0.1252,0.0068
w,3,0.1252,0.0068
langley,3,0.1252,0.0068
stephen,3,0.1252,0.0068
return,3,0.1252,0.0068
cookie,3,0.1252,0.0068
double,3,0.1252,0.0068
alike,3,0.1252,0.0068
simas,3,0.1252,0.0068
cds,3,0.1252,0.0068
cringe,3,0.1252,0.0068
achieved,3,0.1252,0.0068
lyrical,3,0.1252,0.0068
dudes,3,0.1252,0.0068
decline,3,0.1252,0.0068
quinten,3,0.1252,0.0068
flows,3,0.1252,0.0068
anybody,3,0.1252,0.0068
montoro,3,0.1252,0.0068
exclusively,3,0.1252,0.0068
widlowski,3,0.1252,0.0068
couldn’t,3,0.1252,0.0068
stick,3,0.1252,0.0068
problems,3,0.1252,0.0068
steve,3,0.1252,0.0068
congrats,3,0.1252,0.0068
struggles,3,0.1252,0.0068
g,3,0.1252,0.0068
adrian,3,0.1252,0.0068
hence,3,0.1252,0.0068
colab,3,0.1252,0.0068
utter,3,0.1252,0.0068
fear,3,0.1252,0.0068
debate,3,0.1252,0.0068
married,3,0.1252,0.0068
arguably,3,0.1252,0.0068
genius,3,0.1252,0.0068
bought,3,0.1252,0.0068
weren’t,3,0.1252,0.0068
lyricism,3,0.1252,0.0068
unlike,3,0.1252,0.0068
cutter,3,0.1252,0.0068
brackney,3,0.1252,0.0068
realised,3,0.1252,0.0068
smith,3,0.1252,0.0068
slut,3,0.1252,0.0068
van,3,0.1252,0.0068
sheeren,3,0.1252,0.0068
happen,3,0.1252,0.0068
ep,3,0.1252,0.0068
boom,3,0.1252,0.0068
conclusion,3,0.1252,0.0068
screaming,2,0.0835,0.0045
tired,2,0.0835,0.0045
miller,2,0.0835,0.0045
hahahahah,2,0.0835,0.0045
holy,2,0.0835,0.0045
ruess,2,0.0835,0.0045
example,2,0.0835,0.0045
beauty,2,0.0835,0.0045
fit,2,0.0835,0.0045
matured,2,0.0835,0.0045
hidden,2,0.0835,0.0045
newtonvesty,2,0.0835,0.0045
addicted,2,0.0835,0.0045
rb,2,0.0835,0.0045
sellout,2,0.0835,0.0045
listed,2,0.0835,0.0045
project,2,0.0835,0.0045
amusing,2,0.0835,0.0045
resonates,2,0.0835,0.0045
dummy,2,0.0835,0.0045
sexist,2,0.0835,0.0045
men,2,0.0835,0.0045
edgar,2,0.0835,0.0045
autotune,2,0.0835,0.0045
2nd,2,0.0835,0.0045
🤷‍♂️,2,0.0835,0.0045
played,2,0.0835,0.0045
corporate,2,0.0835,0.0045
credited,2,0.0835,0.0045
har,2,0.0835,0.0045
possibly,2,0.0835,0.0045
creative,2,0.0835,0.0045
losing,2,0.0835,0.0045
importantly,2,0.0835,0.0045
monson,2,0.0835,0.0045
joseph,2,0.0835,0.0045
talents,2,0.0835,0.0045
supporters,2,0.0835,0.0045
role,2,0.0835,0.0045
balled,2,0.0835,0.0045
mourn,2,0.0835,0.0045
minute,2,0.0835,0.0045
leave,2,0.0835,0.0045
hittin,2,0.0835,0.0045
team,2,0.0835,0.0045
loads,2,0.0835,0.0045
sign,2,0.0835,0.0045
honour,2,0.0835,0.0045
along,2,0.0835,0.0045
brilliant,2,0.0835,0.0045
logical,2,0.0835,0.0045
wicked,2,0.0835,0.0045
suckas,2,0.0835,0.0045
pretend,2,0.0835,0.0045
following,2,0.0835,0.0045
offense,2,0.0835,0.0045
decades,2,0.0835,0.0045
maintaining,2,0.0835,0.0045
canvas,2,0.0835,0.0045
pleb,2,0.0835,0.0045
spoken,2,0.0835,0.0045
vote,2,0.0835,0.0045
typing,2,0.0835,0.0045
boyfriend,2,0.0835,0.0045
depressed,2,0.0835,0.0045
sam,2,0.0835,0.0045
jewels,2,0.0835,0.0045
turner,2,0.0835,0.0045
opposite,2,0.0835,0.0045
ways,2,0.0835,0.0045
bright,2,0.0835,0.0045
aggressive,2,0.0835,0.0045
ahmad,2,0.0835,0.0045
jumped,2,0.0835,0.0045
affecting,2,0.0835,0.0045
teens,2,0.0835,0.0045
clayton,2,0.0835,0.0045
awards,2,0.0835,0.0045
expression,2,0.0835,0.0045
mong,2,0.0835,0.0045
javier,2,0.0835,0.0045
on’,2,0.0835,0.0045
thatll,2,0.0835,0.0045
dare,2,0.0835,0.0045
substance,2,0.0835,0.0045
iconic,2,0.0835,0.0045
ace,2,0.0835,0.0045
package,2,0.0835,0.0045
joyner,2,0.0835,0.0045
johnston,2,0.0835,0.0045
hed,2,0.0835,0.0045
buying,2,0.0835,0.0045
ad,2,0.0835,0.0045
hella,2,0.0835,0.0045
shaun,2,0.0835,0.0045
aguilera,2,0.0835,0.0045
freakin,2,0.0835,0.0045
turning,2,0.0835,0.0045
section,2,0.0835,0.0045
hours,2,0.0835,0.0045
luck,2,0.0835,0.0045
kick,2,0.0835,0.0045
ballad,2,0.0835,0.0045
evolves,2,0.0835,0.0045
learn,2,0.0835,0.0045
scott,2,0.0835,0.0045
gerald,2,0.0835,0.0045
found,2,0.0835,0.0045
bemananjara,2,0.0835,0.0045
he’ll,2,0.0835,0.0045
heads,2,0.0835,0.0045
😑,2,0.0835,0.0045
😐,2,0.0835,0.0045
😕,2,0.0835,0.0045
😊,2,0.0835,0.0045
😀,2,0.0835,0.0045
tarnish,2,0.0835,0.0045
samano,2,0.0835,0.0045
singles,2,0.0835,0.0045
sometimes,2,0.0835,0.0045
attacking,2,0.0835,0.0045
movie,2,0.0835,0.0045
marcovecchio,2,0.0835,0.0045
cabrera,2,0.0835,0.0045
load,2,0.0835,0.0045
rofl,2,0.0835,0.0045
sees,2,0.0835,0.0045
geoffrey,2,0.0835,0.0045
forgetting,2,0.0835,0.0045
chase,2,0.0835,0.0045
bangers,2,0.0835,0.0045
contradicting,2,0.0835,0.0045
aswell,2,0.0835,0.0045
katie,2,0.0835,0.0045
specifically,2,0.0835,0.0045
uh,2,0.0835,0.0045
wipe,2,0.0835,0.0045
consistently,2,0.0835,0.0045
pieces,2,0.0835,0.0045
flopped,2,0.0835,0.0045
legendary,2,0.0835,0.0045
refering,2,0.0835,0.0045
society,2,0.0835,0.0045
shannon,2,0.0835,0.0045
depressing,2,0.0835,0.0045
hypocrite,2,0.0835,0.0045
decade,2,0.0835,0.0045
jam,2,0.0835,0.0045
familiar,2,0.0835,0.0045
lucky,2,0.0835,0.0045
sehr,2,0.0835,0.0045
insulting,2,0.0835,0.0045
ce,2,0.0835,0.0045
richards,2,0.0835,0.0045
waste,2,0.0835,0.0045
vs,2,0.0835,0.0045
expand,2,0.0835,0.0045
five,2,0.0835,0.0045
fools,2,0.0835,0.0045
shady’s,2,0.0835,0.0045
choosing,2,0.0835,0.0045
passion,2,0.0835,0.0045
stage,2,0.0835,0.0045
idolize,2,0.0835,0.0045
cameron,2,0.0835,0.0045
asumming,2,0.0835,0.0045
«,2,0.0835,0.0045
»,2,0.0835,0.0045
recognize,2,0.0835,0.0045
compete,2,0.0835,0.0045
controversial,2,0.0835,0.0045
ibegi,2,0.0835,0.0045
whack,2,0.0835,0.0045
jacob,2,0.0835,0.0045
officially,2,0.0835,0.0045
insult,2,0.0835,0.0045
award,2,0.0835,0.0045
holslin,2,0.0835,0.0045
lay,2,0.0835,0.0045
meaningful,2,0.0835,0.0045
🖕,2,0.0835,0.0045
somewhere,2,0.0835,0.0045
production,2,0.0835,0.0045
oxygen,2,0.0835,0.0045
schemes,2,0.0835,0.0045
bavil,2,0.0835,0.0045
kim,2,0.0835,0.0045
timothy,2,0.0835,0.0045
minus,2,0.0835,0.0045
genuine,2,0.0835,0.0045
circles,2,0.0835,0.0045
swamp,2,0.0835,0.0045
reserve,2,0.0835,0.0045
enjoyed,2,0.0835,0.0045
di,2,0.0835,0.0045
rebirth,2,0.0835,0.0045
emo,2,0.0835,0.0045
wu,2,0.0835,0.0045
cos,2,0.0835,0.0045
tone,2,0.0835,0.0045
tony,2,0.0835,0.0045
aid,2,0.0835,0.0045
hann,2,0.0835,0.0045
kept,2,0.0835,0.0045
she’s,2,0.0835,0.0045
gods,2,0.0835,0.0045
rnb,2,0.0835,0.0045
defend,2,0.0835,0.0045
constructive,2,0.0835,0.0045
allways,2,0.0835,0.0045
somehow,2,0.0835,0.0045
evidence,2,0.0835,0.0045
reality,2,0.0835,0.0045
flash,2,0.0835,0.0045
curse,2,0.0835,0.0045
vocalists,2,0.0835,0.0045
condoms,2,0.0835,0.0045
hamza,2,0.0835,0.0045
decker,2,0.0835,0.0045
ᵍᶦᵛᵉ,2,0.0835,0.0045
offend,2,0.0835,0.0045
tried,2,0.0835,0.0045
cars,2,0.0835,0.0045
initial,2,0.0835,0.0045
directly,2,0.0835,0.0045
overdosing,2,0.0835,0.0045
anger,2,0.0835,0.0045
chicks,2,0.0835,0.0045
keyes,2,0.0835,0.0045
notice,2,0.0835,0.0045
hurts,2,0.0835,0.0045
daddy,2,0.0835,0.0045
somebody,2,0.0835,0.0045
respected,2,0.0835,0.0045
noah,2,0.0835,0.0045
toby,2,0.0835,0.0045
death,2,0.0835,0.0045
azka,2,0.0835,0.0045
hatte,2,0.0835,0.0045
edbo,2,0.0835,0.0045
asap,2,0.0835,0.0045
journey,2,0.0835,0.0045
green,2,0.0835,0.0045
valid,2,0.0835,0.0045
poor,2,0.0835,0.0045
corey,2,0.0835,0.0045
crake,2,0.0835,0.0045
messy,2,0.0835,0.0045
minded,2,0.0835,0.0045
suicide,2,0.0835,0.0045
ahead,2,0.0835,0.0045
🤣,2,0.0835,0.0045
family,2,0.0835,0.0045
takes,2,0.0835,0.0045
diddnt,2,0.0835,0.0045
👌🏼,2,0.0835,0.0045
👌🏻,2,0.0835,0.0045
taken,2,0.0835,0.0045
excuse,2,0.0835,0.0045
history,2,0.0835,0.0045
reject,2,0.0835,0.0045
fu,2,0.0835,0.0045
criticize,2,0.0835,0.0045
ego,2,0.0835,0.0045
sooo,2,0.0835,0.0045
😐😐😐,2,0.0835,0.0045
yr,2,0.0835,0.0045
occasions,2,0.0835,0.0045
issue,2,0.0835,0.0045
bezerk,2,0.0835,0.0045
mr,2,0.0835,0.0045
passed,2,0.0835,0.0045
jamie,2,0.0835,0.0045
popularity,2,0.0835,0.0045
basement,2,0.0835,0.0045
wot,2,0.0835,0.0045
piss,2,0.0835,0.0045
lives,2,0.0835,0.0045
pack,2,0.0835,0.0045
uses,2,0.0835,0.0045
dickins,2,0.0835,0.0045
roasted,2,0.0835,0.0045
retirement,2,0.0835,0.0045
silence,2,0.0835,0.0045
within,2,0.0835,0.0045
similar,2,0.0835,0.0045
naw,2,0.0835,0.0045
youtube,2,0.0835,0.0045
requires,2,0.0835,0.0045
sounded,2,0.0835,0.0045
tweeted,2,0.0835,0.0045
gh,2,0.0835,0.0045
facebook,2,0.0835,0.0045
picked,2,0.0835,0.0045
download,2,0.0835,0.0045
2chains,2,0.0835,0.0045
jonathan,2,0.0835,0.0045
confused,2,0.0835,0.0045
publicity,2,0.0835,0.0045
poetry,2,0.0835,0.0045
spelling,2,0.0835,0.0045
favourites,2,0.0835,0.0045
rebellious,2,0.0835,0.0045
including,2,0.0835,0.0045
ᶠᵒʳ,2,0.0835,0.0045
chronic,2,0.0835,0.0045
mode,2,0.0835,0.0045
illuminati,2,0.0835,0.0045
bangani,2,0.0835,0.0045
ect,2,0.0835,0.0045
playlist,2,0.0835,0.0045
final,2,0.0835,0.0045
ben,2,0.0835,0.0045
sings,2,0.0835,0.0045
bastard,2,0.0835,0.0045
jorge,2,0.0835,0.0045
ure,2,0.0835,0.0045
undeniable,2,0.0835,0.0045
hopeful,2,0.0835,0.0045
grab,2,0.0835,0.0045
preach,2,0.0835,0.0045
missing,2,0.0835,0.0045
lui,2,0.0835,0.0045
ken,2,0.0835,0.0045
sara,2,0.0835,0.0045
yah,2,0.0835,0.0045
releasing,2,0.0835,0.0045
fauntleroy,2,0.0835,0.0045
reflection,2,0.0835,0.0045
álbum,2,0.0835,0.0045
shadward,2,0.0835,0.0045
ᵗʰᶦˢ,2,0.0835,0.0045
hi,2,0.0835,0.0045
gain,2,0.0835,0.0045
todays,2,0.0835,0.0045
andre,2,0.0835,0.0045
geworden,2,0.0835,0.0045
meh,2,0.0835,0.0045
nicht,2,0.0835,0.0045
joshua,2,0.0835,0.0045
guests,2,0.0835,0.0045
httpsyoutubebdx2ybbl0ru,2,0.0835,0.0045
room,2,0.0835,0.0045
answer,2,0.0835,0.0045
keyboard,2,0.0835,0.0045
what’s,2,0.0835,0.0045
weeks,2,0.0835,0.0045
starts,2,0.0835,0.0045
ist,2,0.0835,0.0045
hood,2,0.0835,0.0045
rennie,2,0.0835,0.0045
ginger,2,0.0835,0.0045
rapture,2,0.0835,0.0045
ending,2,0.0835,0.0045
earn,2,0.0835,0.0045
reference,2,0.0835,0.0045
dumber,2,0.0835,0.0045
picking,2,0.0835,0.0045
basic,2,0.0835,0.0045
tang,2,0.0835,0.0045
suppose,2,0.0835,0.0045
iq,2,0.0835,0.0045
hahah,2,0.0835,0.0045
vieux,2,0.0835,0.0045
yep,2,0.0835,0.0045
character,2,0.0835,0.0045
background,2,0.0835,0.0045
🔥🔥🔥,2,0.0835,0.0045
lowe,2,0.0835,0.0045
awhile,2,0.0835,0.0045
savage,2,0.0835,0.0045
millennial,2,0.0835,0.0045
assume,2,0.0835,0.0045
skip,2,0.0835,0.0045
walking,2,0.0835,0.0045
anticipation,2,0.0835,0.0045
father,2,0.0835,0.0045
disgusting,2,0.0835,0.0045
elses,2,0.0835,0.0045
50cent,2,0.0835,0.0045
canadian,2,0.0835,0.0045
bow,2,0.0835,0.0045
boo,2,0.0835,0.0045
features”,2,0.0835,0.0045
staying,2,0.0835,0.0045
wishing,2,0.0835,0.0045
interesting,2,0.0835,0.0045
listing,2,0.0835,0.0045
interview,2,0.0835,0.0045
3rd,2,0.0835,0.0045
adil,2,0.0835,0.0045
speaking,2,0.0835,0.0045
eyes,2,0.0835,0.0045
16,2,0.0835,0.0045
18,2,0.0835,0.0045
lick,2,0.0835,0.0045
performance,2,0.0835,0.0045
ʸᵒᵘʳ,2,0.0835,0.0045
surprising,2,0.0835,0.0045
tour,2,0.0835,0.0045
ignant,2,0.0835,0.0045
considering,2,0.0835,0.0045
ʳᵉᵃᵈ,2,0.0835,0.0045
eventually,2,0.0835,0.0045
coffee,2,0.0835,0.0045
everyday,2,0.0835,0.0045
pas,2,0.0835,0.0045
pac,2,0.0835,0.0045
urself,2,0.0835,0.0045
pal,2,0.0835,0.0045
running,2,0.0835,0.0045
adams,2,0.0835,0.0045
drums,2,0.0835,0.0045
maureenlynn,2,0.0835,0.0045
alec,2,0.0835,0.0045
fellow,2,0.0835,0.0045
genres,2,0.0835,0.0045
important,2,0.0835,0.0045
perspective,2,0.0835,0.0045
stood,2,0.0835,0.0045
hubaduh,2,0.0835,0.0045
narrow,2,0.0835,0.0045
squires,2,0.0835,0.0045
dem,2,0.0835,0.0045
breathing,2,0.0835,0.0045
numbers,2,0.0835,0.0045
maturing,2,0.0835,0.0045
siren,2,0.0835,0.0045
comfort,2,0.0835,0.0045
patton,2,0.0835,0.0045
gtfo,2,0.0835,0.0045
par,2,0.0835,0.0045
response,2,0.0835,0.0045
playing,2,0.0835,0.0045
23,2,0.0835,0.0045
late,2,0.0835,0.0045
disrespectful,2,0.0835,0.0045
mental,2,0.0835,0.0045
paint,2,0.0835,0.0045
park,2,0.0835,0.0045
gotten,2,0.0835,0.0045
recording,2,0.0835,0.0045
swerve,2,0.0835,0.0045
chart,2,0.0835,0.0045
carefully,2,0.0835,0.0045
beyoncè,2,0.0835,0.0045
common,2,0.0835,0.0045
individual,2,0.0835,0.0045
create,2,0.0835,0.0045
creativity,2,0.0835,0.0045
gal,2,0.0835,0.0045
convo,2,0.0835,0.0045
itself,2,0.0835,0.0045
sandals,2,0.0835,0.0045
cut,2,0.0835,0.0045
cum,2,0.0835,0.0045
judgement,2,0.0835,0.0045
matters,2,0.0835,0.0045
true😢,2,0.0835,0.0045
hopes,2,0.0835,0.0045
fisher,2,0.0835,0.0045
veslelia,2,0.0835,0.0045
2000,2,0.0835,0.0045
compose,2,0.0835,0.0045
random,2,0.0835,0.0045
ofarrell,2,0.0835,0.0045
30,2,0.0835,0.0045
named,2,0.0835,0.0045
presidents,2,0.0835,0.0045
madlebenja,2,0.0835,0.0045
he’d,2,0.0835,0.0045
upcoming,2,0.0835,0.0045
britney,2,0.0835,0.0045
f,2,0.0835,0.0045
lame,2,0.0835,0.0045
addiction,2,0.0835,0.0045
greason,2,0.0835,0.0045
junkie,2,0.0835,0.0045
ret,2,0.0835,0.0045
que,2,0.0835,0.0045
embarrassed,2,0.0835,0.0045
puppet,2,0.0835,0.0045
reached,2,0.0835,0.0045
sadly,2,0.0835,0.0045
min,2,0.0835,0.0045
mid,2,0.0835,0.0045
oliveira,2,0.0835,0.0045
mit,2,0.0835,0.0045
unless,2,0.0835,0.0045
knowledge,2,0.0835,0.0045
time’,2,0.0835,0.0045
otherwise,2,0.0835,0.0045
laugh,2,0.0835,0.0045
ohh,2,0.0835,0.0045
finished,2,0.0835,0.0045
fanhood,2,0.0835,0.0045
spitting,2,0.0835,0.0045
shitting,2,0.0835,0.0045
usual,2,0.0835,0.0045
happens,2,0.0835,0.0045
est,2,0.0835,0.0045
unreleased,2,0.0835,0.0045
socks,2,0.0835,0.0045
legends,2,0.0835,0.0045
glory,2,0.0835,0.0045
shooting,2,0.0835,0.0045
“,2,0.0835,0.0045
jack,2,0.0835,0.0045
ruben,2,0.0835,0.0045
aftermath,2,0.0835,0.0045
feelings,2,0.0835,0.0045
wordplay,2,0.0835,0.0045
grief,2,0.0835,0.0045
phone,2,0.0835,0.0045
excellent,2,0.0835,0.0045
ma,2,0.0835,0.0045
daft,2,0.0835,0.0045
guarantee,2,0.0835,0.0045
nobodys,2,0.0835,0.0045
badly,2,0.0835,0.0045
enter,2,0.0835,0.0045
expects,2,0.0835,0.0045
sheerans,2,0.0835,0.0045
detroit,2,0.0835,0.0045
40s,2,0.0835,0.0045
collaborated,2,0.0835,0.0045
toy,2,0.0835,0.0045
ton,2,0.0835,0.0045
tool,2,0.0835,0.0045
tampon,2,0.0835,0.0045
exwife,2,0.0835,0.0045
bridge,2,0.0835,0.0045
queen,2,0.0835,0.0045
earth,2,0.0835,0.0045
btch,2,0.0835,0.0045
capacity,2,0.0835,0.0045
comical,2,0.0835,0.0045
beef,2,0.0835,0.0045
expected,2,0.0835,0.0045
niko,2,0.0835,0.0045
charlie,2,0.0835,0.0045
ʳᵉᵃᵈᶦᶰᵍ,2,0.0835,0.0045
popartist,2,0.0835,0.0045
asshole,2,0.0835,0.0045
👌🏻💯,2,0.0835,0.0045
existed,2,0.0835,0.0045
gif,2,0.0835,0.0045
removed,2,0.0835,0.0045
na,2,0.0835,0.0045
commercials,2,0.0835,0.0045
tip,2,0.0835,0.0045
nf,2,0.0835,0.0045
backward,2,0.0835,0.0045
focus,2,0.0835,0.0045
posts,2,0.0835,0.0045
brother,2,0.0835,0.0045
stands,2,0.0835,0.0045
deluded,2,0.0835,0.0045
1st,2,0.0835,0.0045
popstar,2,0.0835,0.0045
rodriguez,2,0.0835,0.0045
motherfuckers,2,0.0835,0.0045
halawi,2,0.0835,0.0045
plastic,2,0.0835,0.0045
returns,2,0.0835,0.0045
humans,2,0.0835,0.0045
superman,2,0.0835,0.0045
icon,2,0.0835,0.0045
hungry,2,0.0835,0.0045
greats,2,0.0835,0.0045
freaking,2,0.0835,0.0045
jokes,2,0.0835,0.0045
rmx,2,0.0835,0.0045
dickhead,2,0.0835,0.0045
subsequent,2,0.0835,0.0045
pot,2,0.0835,0.0045
60,2,0.0835,0.0045
geil,2,0.0835,0.0045
andrea,2,0.0835,0.0045
hughes,2,0.0835,0.0045
cash,2,0.0835,0.0045
ironic,2,0.0835,0.0045
producers,2,0.0835,0.0045
kommentaren,2,0.0835,0.0045
kills,2,0.0835,0.0045
stops,2,0.0835,0.0045
brittany,2,0.0835,0.0045
ow,2,0.0835,0.0045
