status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
67253243887_10154508758458888,Friday App Store,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154508758458888/?type=3,2016-06-01 18:27:25,195314,2911,2830,172225,17747,330,4186,516,307,3
67253243887_10154507934388888,Right,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154507934388888/?type=3,2016-06-01 12:49:44,575689,5728,6112,526603,46068,2154,545,98,185,36
67253243887_10154500620848888,#mycalvins,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154500620848888/?type=3,2016-05-29 17:17:00,1120962,85693,64931,858556,189051,34027,33353,1676,4071,228
67253243887_10154500605778888,Congrats to my brother Lewis Hamilton on an amazing victory,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154500605778888/?type=3,2016-05-29 14:01:54,462168,3304,3379,428779,31307,1387,364,52,118,161
67253243887_10154495688353888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154495688353888/?type=3,2016-05-27 13:30:10,1116264,18757,16170,996651,108854,6121,2618,657,1324,39
67253243887_10154491510503888,"Thanks FOX Teen Choice Awards
http://vote.teenchoice.com",Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154491510503888/?type=3,2016-05-25 18:10:50,135193,1929,1893,118911,15644,217,362,24,29,6
67253243887_10154490886133888,Had one of the best nights of my life last night. Road trip with Martin Garrix and Rory Kramer,,video,https://www.facebook.com/JustinBieber/videos/10154490886133888/,2016-05-25 12:36:20,203202,2883,3864,178185,22251,319,2348,34,58,7
67253243887_10154486046468888,Thank u #BBMAs,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154486046343888/?type=3,2016-05-23 12:16:24,556973,5050,5814,511013,43749,1402,502,102,199,6
67253243887_10154481430168888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154481430168888/?type=3,2016-05-21 15:41:44,1085764,19942,23304,951423,124421,6071,2307,641,884,17
67253243887_10154476616503888,,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154476615463888/?type=3,2016-05-19 17:28:58,738856,5926,8978,675994,59048,2630,740,141,300,3
67253243887_10154473632403888,"1 day left to get ur #PurposeTour merch 
purposetourmerch.com",Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154473631393888/?type=3,2016-05-18 16:41:18,163234,4298,7090,141910,19230,571,162,1288,72,1
67253243887_10154472843718888,Today. #nomadtoronto,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154472843718888/?type=3,2016-05-18 09:49:13,178167,2011,1276,161478,15716,644,111,156,59,3
67253243887_10154468167718888,"Toronto 
Purpose tour Merch pop up store this week with exclusive Merch :)",Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154468167718888/?type=3,2016-05-16 11:19:35,97333,1755,956,85100,11681,359,60,100,29,4
67253243887_10154468167543888,Argentina I wish I could bring the purpose tour there but until the legal situation changes I won't be coming. Rest of South America see you soon. Love you all,,status,,2016-05-16 11:19:01,235374,7295,6764,211415,15797,631,400,6898,232,1
67253243887_10154462121698888,"Juke Jam Chance The Rapper
ChanceRaps.com",Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154462121698888/?type=3,2016-05-13 19:25:59,98439,1513,614,90471,7492,307,101,19,46,3
67253243887_10154461700548888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154461700548888/?type=3,2016-05-13 15:24:05,822703,9528,8842,750346,66525,4003,1147,306,366,10
67253243887_10154459689883888,,JUSTIN BIEBER VISITS THE VFILES POP-UP - VFILES LOUD!,video,https://youtu.be/6pt33usThkE,2016-05-12 19:48:00,114982,1439,1339,103310,11120,402,86,35,25,4
67253243887_10154459412953888,purposetourmerch.com,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154459412953888/?type=3,2016-05-12 16:06:17,289437,6503,9371,259301,27528,2014,272,191,126,5
67253243887_10154454453968888,Eyes are the window to the soul,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154454453968888/?type=3,2016-05-10 12:14:57,782599,12753,22232,668656,104370,2566,1124,288,440,5155
67253243887_10154452615878888,Everyone loves #company 😂,Spotify: Alone,link,https://youtu.be/Mn4Bsxc9yy8,2016-05-09 17:28:00,144341,1769,2006,126971,14461,176,641,36,64,1992
67253243887_10154452090123888,Barclays,,video,https://www.facebook.com/JustinBieber/videos/10154452090123888/,2016-05-09 14:43:00,356263,7948,38177,286368,62032,1468,564,308,189,5334
67253243887_10154452062363888,Ellen DeGeneres got the idea!! Go checkout some of my merch,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154452062363888/?type=3,2016-05-09 12:00:05,269020,2206,2102,243555,20022,585,1044,48,94,3672
67253243887_10154450896618888,"Get the Purpose Album ----> 

http://smarturl.it/JBPurpose",,status,,2016-05-08 23:57:56,57583,877,573,47915,7509,91,43,16,18,1991
67253243887_10154446594308888,Philly today. Thank you Brooklyn,,status,,2016-05-07 11:11:41,202760,2212,866,178819,19554,436,390,104,162,3295
67253243887_10154446592903888,Purpose tour,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154446592903888/?type=3,2016-05-07 11:11:14,563202,3933,3617,501943,50680,2152,1183,646,1084,5514
67253243887_10154444263973888,Barclays. #mycalvins Calvin Klein #purposetour,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154444263973888/?type=3,2016-05-06 15:23:01,329949,2608,3704,302705,25471,1019,200,63,61,430
67253243887_10154443968793888,"I am so lucky to share these moments with you, I am so glad God is able to move even when people are blind to it.. I am the one on that stage but I am nothing without a light shining through. I'm such an average, ordinary person that doesn't deserve the praise. I believe it belongs to my God! Thank you God for showing up when we need you the most!",Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154443968183888/?type=3,2016-05-06 11:51:19,371136,4311,10517,334470,34963,1050,182,109,68,294
67253243887_10154441534878888,Let's be honest scooter I was rain dancing all over you nice try tho,,video,https://www.facebook.com/JustinBieber/videos/10154441534878888/,2016-05-05 12:13:02,213313,4312,12628,188072,21349,3219,485,29,41,118
67253243887_10154438991048888,Today and tomorrow. #12mercer first come first serve,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154438991048888/?type=3,2016-05-04 10:27:37,97342,1765,935,86167,10550,351,65,59,24,126
