token,count,frequencyPer100Comment,frequencyPer100Token
lia,3,0.1552,0.0271
these,3,0.1552,0.0271
ya,3,0.1552,0.0271
finish,3,0.1552,0.0271
amc,3,0.1552,0.0271
gonna,3,0.1552,0.0271
world,3,0.1552,0.0271
christina,3,0.1552,0.0271
either,3,0.1552,0.0271
her,3,0.1552,0.0271
lot,3,0.1552,0.0271
varun,3,0.1552,0.0271
nuñez,3,0.1552,0.0271
agree,3,0.1552,0.0271
jeremy,3,0.1552,0.0271
walker,3,0.1552,0.0271
wife,3,0.1552,0.0271
ali,3,0.1552,0.0271
gupta,3,0.1552,0.0271
aaron,3,0.1552,0.0271
te,3,0.1552,0.0271
roy,3,0.1552,0.0271
harry,3,0.1552,0.0271
richard,3,0.1552,0.0271
vamos,3,0.1552,0.0271
belize,3,0.1552,0.0271
khan,3,0.1552,0.0271
chucks,3,0.1552,0.0271
ça,3,0.1552,0.0271
cantaluppi,3,0.1552,0.0271
geographic,3,0.1552,0.0271
soon,3,0.1552,0.0271
actually,3,0.1552,0.0271
leticia,3,0.1552,0.0271
easily,3,0.1552,0.0271
stopped,3,0.1552,0.0271
everyone,3,0.1552,0.0271
research,3,0.1552,0.0271
put,3,0.1552,0.0271
sanchez,3,0.1552,0.0271
fabien,3,0.1552,0.0271
part,3,0.1552,0.0271
😃,3,0.1552,0.0271
😁,3,0.1552,0.0271
schon,3,0.1552,0.0271
gotten,3,0.1552,0.0271
wasnt,3,0.1552,0.0271
gilligan,3,0.1552,0.0271
antonio,3,0.1552,0.0271
ratings,3,0.1552,0.0271
towards,3,0.1552,0.0271
randy,3,0.1552,0.0271
8,3,0.1552,0.0271
hit,3,0.1552,0.0271
close,3,0.1552,0.0271
movie,3,0.1552,0.0271
probably,3,0.1552,0.0271
nope,3,0.1552,0.0271
missing,3,0.1552,0.0271
became,3,0.1552,0.0271
pieri,3,0.1552,0.0271
georgia,3,0.1552,0.0271
straight,3,0.1552,0.0271
hated,3,0.1552,0.0271
maria,3,0.1552,0.0271
big,3,0.1552,0.0271
epic,3,0.1552,0.0271
leonel,3,0.1552,0.0271
anything,3,0.1552,0.0271
brasil,3,0.1552,0.0271
murphy,3,0.1552,0.0271
lydia,3,0.1552,0.0271
nick,3,0.1552,0.0271
favourite,3,0.1552,0.0271
steve,3,0.1552,0.0271
video,3,0.1552,0.0271
makes,3,0.1552,0.0271
crap,3,0.1552,0.0271
smailes,3,0.1552,0.0271
nicolás,3,0.1552,0.0271
l,3,0.1552,0.0271
che,3,0.1552,0.0271
perfect,3,0.1552,0.0271
suggestslook,3,0.1552,0.0271
completely,3,0.1552,0.0271
stimulate,3,0.1552,0.0271
spannend,3,0.1552,0.0271
able,3,0.1552,0.0271
pete,3,0.1552,0.0271
petros,3,0.1552,0.0271
fact,3,0.1552,0.0271
chicken,3,0.1552,0.0271
hector,3,0.1552,0.0271
gray,3,0.1552,0.0271
gerardo,3,0.1552,0.0271
taking,3,0.1552,0.0271
jajaja,3,0.1552,0.0271
gets,3,0.1552,0.0271
dan,3,0.1552,0.0271
broccoli,3,0.1552,0.0271
incredible,3,0.1552,0.0271
cameo,3,0.1552,0.0271
point,3,0.1552,0.0271
patricia,3,0.1552,0.0271
does,3,0.1552,0.0271
httpwwwmrhealthyworldcom20170420broccolicanstimulatebrainregenerationnewresearchsuggestslookhow,3,0.1552,0.0271
wesley,3,0.1552,0.0271
stay,3,0.1552,0.0271
tag,3,0.1552,0.0271
diego,3,0.1552,0.0271
monday,3,0.1552,0.0271
kinda,3,0.1552,0.0271
gesehen,2,0.1035,0.0181
hate,2,0.1035,0.0181
guerrero,2,0.1035,0.0181
edward,2,0.1035,0.0181
hedi,2,0.1035,0.0181
likely,2,0.1035,0.0181
cesar,2,0.1035,0.0181
abogado,2,0.1035,0.0181
seth,2,0.1035,0.0181
tercera,2,0.1035,0.0181
met,2,0.1035,0.0181
protection,2,0.1035,0.0181
kids,2,0.1035,0.0181
juarez,2,0.1035,0.0181
criminals,2,0.1035,0.0181
ellos,2,0.1035,0.0181
goran,2,0.1035,0.0181
oscar,2,0.1035,0.0181
phone,2,0.1035,0.0181
vpn,2,0.1035,0.0181
vou,2,0.1035,0.0181
mi,2,0.1035,0.0181
give,2,0.1035,0.0181
هانك,2,0.1035,0.0181
😱😱,2,0.1035,0.0181
villalobos,2,0.1035,0.0181
writers,2,0.1035,0.0181
elizabeth,2,0.1035,0.0181
mess,2,0.1035,0.0181
🖒,2,0.1035,0.0181
seamus,2,0.1035,0.0181
restriction,2,0.1035,0.0181
bella,2,0.1035,0.0181
writing,2,0.1035,0.0181
weeks,2,0.1035,0.0181
band,2,0.1035,0.0181
hiring,2,0.1035,0.0181
شكد,2,0.1035,0.0181
riesco,2,0.1035,0.0181
httpstsprngcbreakingbadjune2017,2,0.1035,0.0181
kerim,2,0.1035,0.0181
diana,2,0.1035,0.0181
kiris,2,0.1035,0.0181
nunca,2,0.1035,0.0181
smh,2,0.1035,0.0181
days,2,0.1035,0.0181
ist,2,0.1035,0.0181
🔝🌟,2,0.1035,0.0181
httpswwwfacebookcomgroupsbettercallsaulgroup,2,0.1035,0.0181
è,2,0.1035,0.0181
girls,2,0.1035,0.0181
john,2,0.1035,0.0181
👌,2,0.1035,0.0181
took,2,0.1035,0.0181
showed,2,0.1035,0.0181
matter,2,0.1035,0.0181
miranda,2,0.1035,0.0181
esta,2,0.1035,0.0181
talking,2,0.1035,0.0181
hug,2,0.1035,0.0181
brandon,2,0.1035,0.0181
sue,2,0.1035,0.0181
germany,2,0.1035,0.0181
tha,2,0.1035,0.0181
lph,2,0.1035,0.0181
behind,2,0.1035,0.0181
walts,2,0.1035,0.0181
s03e02,2,0.1035,0.0181
release,2,0.1035,0.0181
waleed,2,0.1035,0.0181
bien,2,0.1035,0.0181
wa,2,0.1035,0.0181
kitchen,2,0.1035,0.0181
ill,2,0.1035,0.0181
sai,2,0.1035,0.0181
khaled,2,0.1035,0.0181
halabi,2,0.1035,0.0181
dave,2,0.1035,0.0181
spin,2,0.1035,0.0181
castro,2,0.1035,0.0181
n,2,0.1035,0.0181
faut,2,0.1035,0.0181
stop,2,0.1035,0.0181
mexico,2,0.1035,0.0181
niko,2,0.1035,0.0181
ubeja,2,0.1035,0.0181
httpsteechipcombbadformulaid0c131313sidfruitoftheloomcottontsfront,2,0.1035,0.0181
hank,2,0.1035,0.0181
kept,2,0.1035,0.0181
benavides,2,0.1035,0.0181
yep,2,0.1035,0.0181
mohamed,2,0.1035,0.0181
hab,2,0.1035,0.0181
regarder,2,0.1035,0.0181
possibly,2,0.1035,0.0181
50,2,0.1035,0.0181
security,2,0.1035,0.0181
sebastian,2,0.1035,0.0181
acar,2,0.1035,0.0181
hehe,2,0.1035,0.0181
😍😍,2,0.1035,0.0181
