token,count,frequencyPer100Comment,frequencyPer100Token
laugh,3,0.3268,0.0163
nonfascistmuslim,3,0.3268,0.0163
vs,3,0.3268,0.0163
watched,3,0.3268,0.0163
happiness,3,0.3268,0.0163
ring,3,0.3268,0.0163
leader,3,0.3268,0.0163
although,3,0.3268,0.0163
pussy,3,0.3268,0.0163
wise,3,0.3268,0.0163
et,3,0.3268,0.0163
claiming,3,0.3268,0.0163
accomplish,3,0.3268,0.0163
…,3,0.3268,0.0163
four,2,0.2179,0.0109
request,2,0.2179,0.0109
12political,2,0.2179,0.0109
mediation,2,0.2179,0.0109
xxl,2,0.2179,0.0109
shoot,2,0.2179,0.0109
publicly,2,0.2179,0.0109
charms,2,0.2179,0.0109
contributed,2,0.2179,0.0109
bars”victor,2,0.2179,0.0109
herb,2,0.2179,0.0109
china,2,0.2179,0.0109
cult,2,0.2179,0.0109
10family,2,0.2179,0.0109
pandorabox2,2,0.2179,0.0109
york,2,0.2179,0.0109
golden,2,0.2179,0.0109
explained,2,0.2179,0.0109
reagan,2,0.2179,0.0109
feelings,2,0.2179,0.0109
spoke,2,0.2179,0.0109
asses,2,0.2179,0.0109
type,2,0.2179,0.0109
phone,2,0.2179,0.0109
excellent,2,0.2179,0.0109
hold,2,0.2179,0.0109
word,2,0.2179,0.0109
1996,2,0.2179,0.0109
1000000,2,0.2179,0.0109
movies,2,0.2179,0.0109
honey,2,0.2179,0.0109
walsh,2,0.2179,0.0109
politicianmusicalstudentfootballerfashiondesignerpastorsmodelupcoming,2,0.2179,0.0109
hoo,2,0.2179,0.0109
jumping,2,0.2179,0.0109
attempt,2,0.2179,0.0109
blind,2,0.2179,0.0109
somewhere,2,0.2179,0.0109
bringing,2,0.2179,0.0109
entitled,2,0.2179,0.0109
husband,2,0.2179,0.0109
stealing,2,0.2179,0.0109
dawn,2,0.2179,0.0109
precisely,2,0.2179,0.0109
laid,2,0.2179,0.0109
daniel,2,0.2179,0.0109
newly,2,0.2179,0.0109
turning,2,0.2179,0.0109
struggle,2,0.2179,0.0109
starts,2,0.2179,0.0109
messages,2,0.2179,0.0109
creates,2,0.2179,0.0109
satanistic,2,0.2179,0.0109
can’t,2,0.2179,0.0109
recite,2,0.2179,0.0109
hearing,2,0.2179,0.0109
sterlingbmore001,2,0.2179,0.0109
showed,2,0.2179,0.0109
williams,2,0.2179,0.0109
feeling,2,0.2179,0.0109
tells,2,0.2179,0.0109
ray,2,0.2179,0.0109
affairs,2,0.2179,0.0109
strength,2,0.2179,0.0109
germany,2,0.2179,0.0109
singer,2,0.2179,0.0109
grove,2,0.2179,0.0109
nominated,2,0.2179,0.0109
busy,2,0.2179,0.0109
bush,2,0.2179,0.0109
queentee,2,0.2179,0.0109
unfortunately,2,0.2179,0.0109
countries,2,0.2179,0.0109
reference,2,0.2179,0.0109
decided,2,0.2179,0.0109
pete,2,0.2179,0.0109
lots,2,0.2179,0.0109
hopefully,2,0.2179,0.0109
sickens,2,0.2179,0.0109
pity,2,0.2179,0.0109
cop,2,0.2179,0.0109
brown,2,0.2179,0.0109
httpswwwyoutubecomwatchvcmcfq6zd9q,2,0.2179,0.0109
protection,2,0.2179,0.0109
sympathised,2,0.2179,0.0109
union,2,0.2179,0.0109
testimonies,2,0.2179,0.0109
families,2,0.2179,0.0109
attacked,2,0.2179,0.0109
rasicm,2,0.2179,0.0109
presidency,2,0.2179,0.0109
ugly,2,0.2179,0.0109
evening,2,0.2179,0.0109
visit,2,0.2179,0.0109
grown,2,0.2179,0.0109
complex,2,0.2179,0.0109
hang,2,0.2179,0.0109
kept,2,0.2179,0.0109
tho,2,0.2179,0.0109
yours,2,0.2179,0.0109
left,2,0.2179,0.0109
hacker,2,0.2179,0.0109
yea,2,0.2179,0.0109
mills,2,0.2179,0.0109
somethings,2,0.2179,0.0109
spread,2,0.2179,0.0109
innocent,2,0.2179,0.0109
suffering,2,0.2179,0.0109
destroy,2,0.2179,0.0109
apart,2,0.2179,0.0109
gift,2,0.2179,0.0109
specific,2,0.2179,0.0109
overrated,2,0.2179,0.0109
linkhttpsmfacebookcomilluminaticityoutreach1011617312182917,2,0.2179,0.0109
illuminati627gmailcom,2,0.2179,0.0109
donald,2,0.2179,0.0109
denied,2,0.2179,0.0109
proceed,2,0.2179,0.0109
endorsing,2,0.2179,0.0109
o,2,0.2179,0.0109
ensure,2,0.2179,0.0109
civil,2,0.2179,0.0109
arms,2,0.2179,0.0109
anderson,2,0.2179,0.0109
azz,2,0.2179,0.0109
emotional,2,0.2179,0.0109
httpswwwyoutubecomwatchvjarb9352y3w,2,0.2179,0.0109
delete,2,0.2179,0.0109
6childless,2,0.2179,0.0109
proven,2,0.2179,0.0109
thanksgiving,2,0.2179,0.0109
posting,2,0.2179,0.0109
faithful,2,0.2179,0.0109
ny,2,0.2179,0.0109
role,2,0.2179,0.0109
brings,2,0.2179,0.0109
died,2,0.2179,0.0109
source,2,0.2179,0.0109
jones,2,0.2179,0.0109
serious,2,0.2179,0.0109
souls,2,0.2179,0.0109
skin,2,0.2179,0.0109
missunderstanding,2,0.2179,0.0109
chances,2,0.2179,0.0109
2pac,2,0.2179,0.0109
screen,2,0.2179,0.0109
rights,2,0.2179,0.0109
team,2,0.2179,0.0109
dis,2,0.2179,0.0109
shirts,2,0.2179,0.0109
httpswwwfacebookcomkfcvideos10154566914311560,2,0.2179,0.0109
french,2,0.2179,0.0109
understanding,2,0.2179,0.0109
water,2,0.2179,0.0109
address,2,0.2179,0.0109
along,2,0.2179,0.0109
guilty,2,0.2179,0.0109
membership,2,0.2179,0.0109
boo,2,0.2179,0.0109
extra,2,0.2179,0.0109
pandora,2,0.2179,0.0109
fbi,2,0.2179,0.0109
russell,2,0.2179,0.0109
positive,2,0.2179,0.0109
loving,2,0.2179,0.0109
answered,2,0.2179,0.0109
behalf,2,0.2179,0.0109
fly,2,0.2179,0.0109
niggas,2,0.2179,0.0109
netflix,2,0.2179,0.0109
believer,2,0.2179,0.0109
isn’t,2,0.2179,0.0109
tune,2,0.2179,0.0109
figure,2,0.2179,0.0109
pure,2,0.2179,0.0109
intructions,2,0.2179,0.0109
mal,2,0.2179,0.0109
natural,2,0.2179,0.0109
johnson,2,0.2179,0.0109
shake,2,0.2179,0.0109
solitary,2,0.2179,0.0109
police,2,0.2179,0.0109
lieing,2,0.2179,0.0109
interesting,2,0.2179,0.0109
hot,2,0.2179,0.0109
😂😂,2,0.2179,0.0109
main,2,0.2179,0.0109
decades,2,0.2179,0.0109
moron,2,0.2179,0.0109
nor,2,0.2179,0.0109
realist,2,0.2179,0.0109
drop,2,0.2179,0.0109
retrieve,2,0.2179,0.0109
girl,2,0.2179,0.0109
pills,2,0.2179,0.0109
shown,2,0.2179,0.0109
profit,2,0.2179,0.0109
pedophile,2,0.2179,0.0109
seriously,2,0.2179,0.0109
kent,2,0.2179,0.0109
internet,2,0.2179,0.0109
formula,2,0.2179,0.0109
shows,2,0.2179,0.0109
9physical,2,0.2179,0.0109
california,2,0.2179,0.0109
keith,2,0.2179,0.0109
💙,2,0.2179,0.0109
emotion,2,0.2179,0.0109
rachel,2,0.2179,0.0109
15000,2,0.2179,0.0109
vote,2,0.2179,0.0109
raped,2,0.2179,0.0109
tomorrow,2,0.2179,0.0109
millions,2,0.2179,0.0109
law,2,0.2179,0.0109
officials,2,0.2179,0.0109
silent,2,0.2179,0.0109
wayaor,2,0.2179,0.0109
inglish,2,0.2179,0.0109
inventor,2,0.2179,0.0109
12,2,0.2179,0.0109
recruit,2,0.2179,0.0109
dynastyhaiticomkisampralfesloganfeatdgoutancity,2,0.2179,0.0109
🎬,2,0.2179,0.0109
anger,2,0.2179,0.0109
recover,2,0.2179,0.0109
nazi,2,0.2179,0.0109
there’s,2,0.2179,0.0109
instructed,2,0.2179,0.0109
grammys,2,0.2179,0.0109
track,2,0.2179,0.0109
crooked,2,0.2179,0.0109
jumped,2,0.2179,0.0109
voodoo,2,0.2179,0.0109
link,2,0.2179,0.0109
laws,2,0.2179,0.0109
2016,2,0.2179,0.0109
daily,2,0.2179,0.0109
saints,2,0.2179,0.0109
crime,2,0.2179,0.0109
raising,2,0.2179,0.0109
thompson,2,0.2179,0.0109
heartfelt,2,0.2179,0.0109
200000,2,0.2179,0.0109
cmo,2,0.2179,0.0109
leon,2,0.2179,0.0109
celebrate,2,0.2179,0.0109
regarding,2,0.2179,0.0109
reading,2,0.2179,0.0109
attitude,2,0.2179,0.0109
physically,2,0.2179,0.0109
eileen,2,0.2179,0.0109
ways,2,0.2179,0.0109
label,2,0.2179,0.0109
teens,2,0.2179,0.0109
baiting,2,0.2179,0.0109
malik,2,0.2179,0.0109
probation,2,0.2179,0.0109
awards,2,0.2179,0.0109
confirmed,2,0.2179,0.0109
grand,2,0.2179,0.0109
mary,2,0.2179,0.0109
wants,2,0.2179,0.0109
shopping,2,0.2179,0.0109
photos,2,0.2179,0.0109
lifejoin,2,0.2179,0.0109
wisely,2,0.2179,0.0109
tourist,2,0.2179,0.0109
bags,2,0.2179,0.0109
granted,2,0.2179,0.0109
tour,2,0.2179,0.0109
speech,2,0.2179,0.0109
closest,2,0.2179,0.0109
incarceration,2,0.2179,0.0109
changing,2,0.2179,0.0109
complained,2,0.2179,0.0109
vomit,2,0.2179,0.0109
model,2,0.2179,0.0109
amerikkka,2,0.2179,0.0109
touch,2,0.2179,0.0109
httpswwwfacebookcomkenmyles54posts356994904730711,2,0.2179,0.0109
kathy,2,0.2179,0.0109
httpwwwlakshopcoukproductskagen8,2,0.2179,0.0109
pop,2,0.2179,0.0109
laughing,2,0.2179,0.0109
oscars,2,0.2179,0.0109
thinks,2,0.2179,0.0109
throw,2,0.2179,0.0109
industry,2,0.2179,0.0109
protests,2,0.2179,0.0109
youd,2,0.2179,0.0109
2money,2,0.2179,0.0109
parties,2,0.2179,0.0109
low,2,0.2179,0.0109
buying,2,0.2179,0.0109
videos,2,0.2179,0.0109
field,2,0.2179,0.0109
pool,2,0.2179,0.0109
calls,2,0.2179,0.0109
oprah,2,0.2179,0.0109
hello,2,0.2179,0.0109
overseas,2,0.2179,0.0109
starting,2,0.2179,0.0109
represent,2,0.2179,0.0109
surrounded,2,0.2179,0.0109
tu,2,0.2179,0.0109
fan,2,0.2179,0.0109
fam,2,0.2179,0.0109
celebrity,2,0.2179,0.0109
large,2,0.2179,0.0109
smith,2,0.2179,0.0109
design,2,0.2179,0.0109
outhttptaskwagescomrefer6091,2,0.2179,0.0109
jesus,2,0.2179,0.0109
suk,2,0.2179,0.0109
everybody,2,0.2179,0.0109
athiest,2,0.2179,0.0109
owns,2,0.2179,0.0109
directions,2,0.2179,0.0109
strong,2,0.2179,0.0109
allows,2,0.2179,0.0109
via,2,0.2179,0.0109
suddenly,2,0.2179,0.0109
1love,2,0.2179,0.0109
eye,2,0.2179,0.0109
☝️,2,0.2179,0.0109
door,2,0.2179,0.0109
basically,2,0.2179,0.0109
town,2,0.2179,0.0109
none,2,0.2179,0.0109
remain,2,0.2179,0.0109
dem,2,0.2179,0.0109
gallot,2,0.2179,0.0109
stated,2,0.2179,0.0109
deadlift,2,0.2179,0.0109
needs,2,0.2179,0.0109
httpssoundcloudcomcmoentertainmentmirfromdalandzqueenteeohlord,2,0.2179,0.0109
breaking,2,0.2179,0.0109
france,2,0.2179,0.0109
blood,2,0.2179,0.0109
criticize,2,0.2179,0.0109
13being,2,0.2179,0.0109
responsibility,2,0.2179,0.0109
500000000,2,0.2179,0.0109
sooo,2,0.2179,0.0109
soon,2,0.2179,0.0109
laced,2,0.2179,0.0109
lybia,2,0.2179,0.0109
pray,2,0.2179,0.0109
greatly,2,0.2179,0.0109
awoke,2,0.2179,0.0109
bigger,2,0.2179,0.0109
found,2,0.2179,0.0109
httpssoundcloudcomar865mrkrabsftugene,2,0.2179,0.0109
idea,2,0.2179,0.0109
gun,2,0.2179,0.0109
insurance,2,0.2179,0.0109
alcohol,2,0.2179,0.0109
7,2,0.2179,0.0109
teach,2,0.2179,0.0109
definition,2,0.2179,0.0109
httpsyoutubegbdy14bl2ug,2,0.2179,0.0109
httpswwwyoutubecomwatchvvycrjf8ec6c,2,0.2179,0.0109
major,2,0.2179,0.0109
relate,2,0.2179,0.0109
time2grind,2,0.2179,0.0109
added,2,0.2179,0.0109
statement,2,0.2179,0.0109
rates,2,0.2179,0.0109
hundred,2,0.2179,0.0109
finances,2,0.2179,0.0109
immediate,2,0.2179,0.0109
😉,2,0.2179,0.0109
blindly,2,0.2179,0.0109
dans,2,0.2179,0.0109
philly,2,0.2179,0.0109
speaking,2,0.2179,0.0109
click,2,0.2179,0.0109
finding,2,0.2179,0.0109
play,2,0.2179,0.0109
richilluminati,2,0.2179,0.0109
lying,2,0.2179,0.0109
didn’t,2,0.2179,0.0109
succès,2,0.2179,0.0109
equity,2,0.2179,0.0109
wwwfacebookcomorworldwide,2,0.2179,0.0109
courage,2,0.2179,0.0109
theft,2,0.2179,0.0109
reply,2,0.2179,0.0109
maurice,2,0.2179,0.0109
angie,2,0.2179,0.0109
materially,2,0.2179,0.0109
fans,2,0.2179,0.0109
superstitions,2,0.2179,0.0109
c,2,0.2179,0.0109
foreign,2,0.2179,0.0109
retarded,2,0.2179,0.0109
poverty,2,0.2179,0.0109
sweet,2,0.2179,0.0109
community,2,0.2179,0.0109
queenteecmo,2,0.2179,0.0109
finally,2,0.2179,0.0109
create,2,0.2179,0.0109
political,2,0.2179,0.0109
pa,2,0.2179,0.0109
ireland,2,0.2179,0.0109
dialogue,2,0.2179,0.0109
httpsyoutubegzms4p3jxvs,2,0.2179,0.0109
straight,2,0.2179,0.0109
fuk,2,0.2179,0.0109
kingdom,2,0.2179,0.0109
mamrot,2,0.2179,0.0109
14and,2,0.2179,0.0109
italy,2,0.2179,0.0109
ama,2,0.2179,0.0109
holidays,2,0.2179,0.0109
user,2,0.2179,0.0109
nigeriansafricans,2,0.2179,0.0109
❤,2,0.2179,0.0109
8willful,2,0.2179,0.0109
using,2,0.2179,0.0109
cuz,2,0.2179,0.0109
parents,2,0.2179,0.0109
matters,2,0.2179,0.0109
marcy,2,0.2179,0.0109
d,2,0.2179,0.0109
ignore,2,0.2179,0.0109
minorities,2,0.2179,0.0109
couldn’t,2,0.2179,0.0109
5settle,2,0.2179,0.0109
idk,2,0.2179,0.0109
ppl,2,0.2179,0.0109
seeing,2,0.2179,0.0109
question,2,0.2179,0.0109
grindtv,2,0.2179,0.0109
forward,2,0.2179,0.0109
himself,2,0.2179,0.0109
pimpin,2,0.2179,0.0109
relaxed,2,0.2179,0.0109
cic,2,0.2179,0.0109
hair,2,0.2179,0.0109
tandaleria,2,0.2179,0.0109
called,2,0.2179,0.0109
divine,2,0.2179,0.0109
sweetlife,2,0.2179,0.0109
hova,2,0.2179,0.0109
heroine,2,0.2179,0.0109
lane,2,0.2179,0.0109
e,2,0.2179,0.0109
2009,2,0.2179,0.0109
results,2,0.2179,0.0109
turkish,2,0.2179,0.0109
charity,2,0.2179,0.0109
queen,2,0.2179,0.0109
gina,2,0.2179,0.0109
chooses,2,0.2179,0.0109
2349061615555,2,0.2179,0.0109
needy,2,0.2179,0.0109
marry,2,0.2179,0.0109
httpsyoutube5ywmg52ali,2,0.2179,0.0109
min,2,0.2179,0.0109
havent,2,0.2179,0.0109
athlete,2,0.2179,0.0109
joey,2,0.2179,0.0109
jump,2,0.2179,0.0109
zs,2,0.2179,0.0109
saw,2,0.2179,0.0109
twins,2,0.2179,0.0109
led,2,0.2179,0.0109
eminem,2,0.2179,0.0109
sing,2,0.2179,0.0109
haters,2,0.2179,0.0109
weinstein,2,0.2179,0.0109
7promotions,2,0.2179,0.0109
35,2,0.2179,0.0109
businessman,2,0.2179,0.0109
stream,2,0.2179,0.0109
started,2,0.2179,0.0109
antichrist,2,0.2179,0.0109
animals,2,0.2179,0.0109
package,2,0.2179,0.0109
obvious,2,0.2179,0.0109
shelton,2,0.2179,0.0109
control,2,0.2179,0.0109
browder,2,0.2179,0.0109
sir,2,0.2179,0.0109
holiday,2,0.2179,0.0109
dwb,2,0.2179,0.0109
suz,2,0.2179,0.0109
tied,2,0.2179,0.0109
hahahaha,2,0.2179,0.0109
honestly,2,0.2179,0.0109
areas,2,0.2179,0.0109
including,2,0.2179,0.0109
bunch,2,0.2179,0.0109
spotify,2,0.2179,0.0109
blake,2,0.2179,0.0109
le,2,0.2179,0.0109
masses,2,0.2179,0.0109
winning,2,0.2179,0.0109
criminal,2,0.2179,0.0109
2013,2,0.2179,0.0109
dad,2,0.2179,0.0109
presidential,2,0.2179,0.0109
unbelievable,2,0.2179,0.0109
related,2,0.2179,0.0109
books,2,0.2179,0.0109
secretly,2,0.2179,0.0109
entertainment,2,0.2179,0.0109
yup,2,0.2179,0.0109
shut,2,0.2179,0.0109
httpsitunesapplecomalbumid1077899368ls1appitunes,2,0.2179,0.0109
conversation,2,0.2179,0.0109
davis,2,0.2179,0.0109
reached,2,0.2179,0.0109
perfectly,2,0.2179,0.0109
brink,2,0.2179,0.0109
stars,2,0.2179,0.0109
checkmeoutent,2,0.2179,0.0109
roberta,2,0.2179,0.0109
richer,2,0.2179,0.0109
tortured,2,0.2179,0.0109
bey,2,0.2179,0.0109
loves,2,0.2179,0.0109
bet,2,0.2179,0.0109
drunk,2,0.2179,0.0109
tonight,2,0.2179,0.0109
unlikely,2,0.2179,0.0109
concerns,2,0.2179,0.0109
hiphop,2,0.2179,0.0109
visa,2,0.2179,0.0109
class,2,0.2179,0.0109
face,2,0.2179,0.0109
looked,2,0.2179,0.0109
wow,2,0.2179,0.0109
super,2,0.2179,0.0109
httpsfreefacebookcommcode768327709965560,2,0.2179,0.0109
planning,2,0.2179,0.0109
fear,2,0.2179,0.0109
knowledge,2,0.2179,0.0109
6000,2,0.2179,0.0109
nushi,2,0.2179,0.0109
3career,2,0.2179,0.0109
evolution,2,0.2179,0.0109
calling,2,0.2179,0.0109
stuff,2,0.2179,0.0109
national,2,0.2179,0.0109
wealth,2,0.2179,0.0109
cruel,2,0.2179,0.0109
difficulties,2,0.2179,0.0109
injustice,2,0.2179,0.0109
ability,2,0.2179,0.0109
joy,2,0.2179,0.0109
joe,2,0.2179,0.0109
nominations,2,0.2179,0.0109
hits,2,0.2179,0.0109
joke,2,0.2179,0.0109
taking,2,0.2179,0.0109
agents,2,0.2179,0.0109
malcolm,2,0.2179,0.0109
walk,2,0.2179,0.0109
kings,2,0.2179,0.0109
tremendous,2,0.2179,0.0109
received,2,0.2179,0.0109
theyve,2,0.2179,0.0109
abandoned,2,0.2179,0.0109
11husband,2,0.2179,0.0109
surface,2,0.2179,0.0109
wife,2,0.2179,0.0109
partner,2,0.2179,0.0109
httpssoundcloudcomtylerfrumusa,2,0.2179,0.0109
gulzar,2,0.2179,0.0109
began,2,0.2179,0.0109
administration,2,0.2179,0.0109
httpitunesapplecomalbumid1113247424ls1appitunes,2,0.2179,0.0109
paving,2,0.2179,0.0109
records,2,0.2179,0.0109
wealthy,2,0.2179,0.0109
protections,2,0.2179,0.0109
mistakes,2,0.2179,0.0109
nameanthony,2,0.2179,0.0109
puppy,2,0.2179,0.0109
success,2,0.2179,0.0109
twitter,2,0.2179,0.0109
lead,2,0.2179,0.0109
passion,2,0.2179,0.0109
300000,2,0.2179,0.0109
victimhood,2,0.2179,0.0109
httpsyoutubeg8psa0ubzka,2,0.2179,0.0109
realise,2,0.2179,0.0109
4educational,2,0.2179,0.0109
r,2,0.2179,0.0109
throne,2,0.2179,0.0109
introduced,2,0.2179,0.0109
httpswwwfacebookcomduprientertainment447680402070636,2,0.2179,0.0109
female,2,0.2179,0.0109
couldnt,2,0.2179,0.0109
veil,2,0.2179,0.0109
noticed,2,0.2179,0.0109
initiation,2,0.2179,0.0109
recruited,2,0.2179,0.0109
blaming,2,0.2179,0.0109
goals,2,0.2179,0.0109
ha,2,0.2179,0.0109
bud,2,0.2179,0.0109
fight,2,0.2179,0.0109
ex,2,0.2179,0.0109
firm,2,0.2179,0.0109
beats,2,0.2179,0.0109
herie,2,0.2179,0.0109
sick,2,0.2179,0.0109
mass,2,0.2179,0.0109
homme,2,0.2179,0.0109
troll,2,0.2179,0.0109
populace,2,0.2179,0.0109
rule,2,0.2179,0.0109
write,2,0.2179,0.0109
uneducated,2,0.2179,0.0109
